gem_id,plant_name,country,parent_raw,ret_year,event_date,capacity_mw,lat,lon,matched_gvkeys,is_matched,is_first_mover,announcement_date,announcement_source
G100000104737,Hunan Chuangyuan power station,China,Hunan Lanka Technology Investment Co Ltd [100.0%],2016,,300.0,29.1973729,111.559684,,False,False,,
G100000104738,Hunan Chuangyuan power station,China,Hunan Lanka Technology Investment Co Ltd [100.0%],2016,,300.0,29.1973729,111.559684,,False,False,,
G100000109430,Jinxi Refinery power station,China,Jinxi Oil Refining Chemical General Factory Thermoelectricity Co [100.0%],2016,,30.0,40.747049,120.80836,,False,False,,
G100000105286,Jinzhushan power station,China,Datang Huayin Electric Power Co Ltd [100.0%],2016,,135.0,27.6252776,111.4823651,260021,True,False,,
G100000105287,Jinzhushan power station,China,Datang Huayin Electric Power Co Ltd [100.0%],2016,,135.0,27.6252776,111.4823651,260021,True,False,,
G100000106617,Manas power station,China,Beijing Xinneng Jiahua Technology Development Co Ltd [53.3%]; unknown [11.4%]; Xinjiang Juneng Shareholder Investment Co Ltd [11.3%]; Xinjiang Investment Development (Group) Co Ltd [9.7%]; China Cinda Asset Management Co Ltd [7.3%]; Xinda Capital (Tianjin) Equity Investment Partnership LP [7.0%],2016,,100.0,44.3186996,86.1682125,,False,False,,
G100000106618,Manas power station,China,Beijing Xinneng Jiahua Technology Development Co Ltd [53.3%]; unknown [11.4%]; Xinjiang Juneng Shareholder Investment Co Ltd [11.3%]; Xinjiang Investment Development (Group) Co Ltd [9.7%]; China Cinda Asset Management Co Ltd [7.3%]; Xinda Capital (Tianjin) Equity Investment Partnership LP [7.0%],2016,,110.0,44.3186996,86.1682125,,False,False,,
G100000106809,Meixian power station,China,Guangdong Electric Power Development Co Ltd [58.0%]; Yudean Investment [25.0%]; Meizhou Electric Power Development Co [7.0%]; Meizhou Xinhe Information Consulting Co Ltd [7.0%]; Citychamp Investment [3.0%],2016,,135.0,24.303202,116.065942,211744,True,False,,
G100000106810,Meixian power station,China,Guangdong Electric Power Development Co Ltd [58.0%]; Yudean Investment [25.0%]; Meizhou Electric Power Development Co [7.0%]; Meizhou Xinhe Information Consulting Co Ltd [7.0%]; Citychamp Investment [3.0%],2016,,135.0,24.303202,116.065942,211744,True,False,,
G100000107254,Nanshan Thermal power station,China,Nanshan Group Co Ltd [100.0%],2016,,60.0,37.593105,120.470388,,False,False,,
G100000107255,Nanshan Thermal power station,China,Nanshan Group Co Ltd [100.0%],2016,,60.0,37.593105,120.470388,,False,False,,
G100000113494,Nanya Cogen power station,China,South Asia Plastic Industry (Hong Kong) [100.0%],2016,,36.0,31.333026,120.978375,,False,False,,
G100000107988,Pingdingshan power station,China,State Power Investment Corp Ltd [100.0%],2016,,50.0,33.739329,113.341335,,False,False,,
G100000107989,Pingdingshan power station,China,State Power Investment Corp Ltd [100.0%],2016,,50.0,33.739329,113.341335,,False,False,,
G100000108287,Qiaotou power station,China,Qinghai Provincial Investment Group Co Ltd [100.0%],2016,,125.0,36.914661,101.706243,,False,False,,
G100000108288,Qiaotou power station,China,Qinghai Provincial Investment Group Co Ltd [100.0%],2016,,125.0,36.914661,101.706243,,False,False,,
G100000108289,Qiaotou power station,China,Qinghai Provincial Investment Group Co Ltd [100.0%],2016,,125.0,36.914661,101.706243,,False,False,,
G100000104494,Qinling power station,China,China Datang Corp Ltd [100.0%],2016,,220.0,34.5332175,109.9381256,,False,False,,
G100000104495,Qinling power station,China,China Datang Corp Ltd [100.0%],2016,,220.0,34.5332175,109.9381256,,False,False,,
G100000109043,Shanxi Hepo power station,China,Shanxi State-Owned Capital Investment and Operation Co Ltd [39.6%]; KEPCO Shanxi International [31.8%]; KEPCO Woori sprott Global Prive [7.5%]; Power Development [6.5%]; Yangquan Economic and Trade Asset Operation Center [6.5%]; Shanxi Gemeng International Energy Group Co Ltd [4.4%]; unknown [3.7%],2016,,50.0,37.8469433,113.6165446,211744;252355;271031;296299;326989,True,False,,
G100000109044,Shanxi Hepo power station,China,Shanxi State-Owned Capital Investment and Operation Co Ltd [39.6%]; KEPCO Shanxi International [31.8%]; KEPCO Woori sprott Global Prive [7.5%]; Power Development [6.5%]; Yangquan Economic and Trade Asset Operation Center [6.5%]; Shanxi Gemeng International Energy Group Co Ltd [4.4%]; unknown [3.7%],2016,,50.0,37.8469433,113.6165446,211744;252355;271031;296299;326989,True,False,,
G100000109045,Shanxi Hepo power station,China,Shanxi State-Owned Capital Investment and Operation Co Ltd [39.6%]; KEPCO Shanxi International [31.8%]; KEPCO Woori sprott Global Prive [7.5%]; Power Development [6.5%]; Yangquan Economic and Trade Asset Operation Center [6.5%]; Shanxi Gemeng International Energy Group Co Ltd [4.4%]; unknown [3.7%],2016,,100.0,37.8469433,113.6165446,211744;252355;271031;296299;326989,True,False,,
G100000109046,Shanxi Hepo power station,China,Shanxi State-Owned Capital Investment and Operation Co Ltd [39.6%]; KEPCO Shanxi International [31.8%]; KEPCO Woori sprott Global Prive [7.5%]; Power Development [6.5%]; Yangquan Economic and Trade Asset Operation Center [6.5%]; Shanxi Gemeng International Energy Group Co Ltd [4.4%]; unknown [3.7%],2016,,100.0,37.8469433,113.6165446,211744;252355;271031;296299;326989,True,False,,
G100000113259,Tianfu West power station,China,Xinjiang Tianfu Energy Co Ltd [100.0%],2016,,50.0,44.304419,86.010129,272327,True,False,,
G100000113260,Tianfu West power station,China,Xinjiang Tianfu Energy Co Ltd [100.0%],2016,,50.0,44.304419,86.010129,272327,True,False,,
G100000113612,Weiqiao Town Textile cogen power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,30.0,37.024316,117.472893,,False,False,,
G100000113613,Weiqiao Town Textile cogen power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,30.0,37.024316,117.472893,,False,False,,
G100000113614,Weiqiao Town Textile cogen power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,30.0,37.024316,117.472893,,False,False,,
G100000113615,Weiqiao Town Textile cogen power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,30.0,37.024316,117.472893,,False,False,,
G100000113616,Weiqiao Town Textile cogen power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,30.0,37.024316,117.472893,,False,False,,
G100000113625,Weiqiao Zouping-4 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.910672,117.785357,,False,False,,
G100000113626,Weiqiao Zouping-4 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.910672,117.785357,,False,False,,
G100000113627,Weiqiao Zouping-4 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.910672,117.785357,,False,False,,
G100000113628,Weiqiao Zouping-4 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.910672,117.785357,,False,False,,
G100000113633,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000113634,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000113635,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000113636,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000113637,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000113638,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000113639,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000113640,Weiqiao Zouping-5 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2016,,60.0,36.913539,117.774792,,False,False,,
G100000111009,Wujing cogen power station,China,Shanghai Electric Power Co Ltd [50.0%]; Shenergy Co Ltd [50.0%],2016,,37.5,31.0611482,121.4666627,001440;009902;011188;013353;030874;066624;100302;100365;100439;100450;100488;100688;100690;101769;102311;155277;201913;205365;227480;260071;271031,True,False,,
G100000111011,Wujing cogen power station,China,Shanghai Electric Power Co Ltd [50.0%]; Shenergy Co Ltd [50.0%],2016,,100.0,31.0611482,121.4666627,001440;009902;011188;013353;030874;066624;100302;100365;100439;100450;100488;100688;100690;101769;102311;155277;201913;205365;227480;260071;271031,True,False,,
G100000111254,Xuzhou Huamei power station,China,Xuzhou Coal Mining Group Corp [100.0%],2016,,55.0,34.34116,117.104751,,False,False,,
G100000111255,Xuzhou Huamei power station,China,Xuzhou Coal Mining Group Corp [100.0%],2016,,55.0,34.34116,117.104751,,False,False,,
G100000114077,Yulin Jinlong Cogen power station,China,Shaanxi Yulin Energy Group Co Ltd [50.0%]; Yulin Yuyang District State Owned Assets Operation Co Ltd [20.0%]; Shenmu County State-owned Assets Operation Co [17.1%]; Yulin Hengshan Xingheng Project Management Co Ltd [10.0%]; China Development Bank Corp [2.9%],2016,,50.0,38.319129,109.758377,356341,True,False,,
G100000114078,Yulin Jinlong Cogen power station,China,Shaanxi Yulin Energy Group Co Ltd [50.0%]; Yulin Yuyang District State Owned Assets Operation Co Ltd [20.0%]; Shenmu County State-owned Assets Operation Co [17.1%]; Yulin Hengshan Xingheng Project Management Co Ltd [10.0%]; China Development Bank Corp [2.9%],2016,,50.0,38.319129,109.758377,356341,True,False,,
G100000111472,Yulin Shanghe power station,China,Shaanxi Yulin Energy Group Co Ltd [50.0%]; Yulin Yuyang District State Owned Assets Operation Co Ltd [20.0%]; Shenmu County State-owned Assets Operation Co [17.1%]; Yulin Hengshan Xingheng Project Management Co Ltd [10.0%]; China Development Bank Corp [2.9%],2016,,50.0,38.42868,109.741226,356341,True,False,,
G100000111473,Yulin Shanghe power station,China,Shaanxi Yulin Energy Group Co Ltd [50.0%]; Yulin Yuyang District State Owned Assets Operation Co Ltd [20.0%]; Shenmu County State-owned Assets Operation Co [17.1%]; Yulin Hengshan Xingheng Project Management Co Ltd [10.0%]; China Development Bank Corp [2.9%],2016,,50.0,38.42868,109.741226,356341,True,False,,
G100000111651,Zheneng Wenzhou power station,China,Zhejiang Zheneng Electric Power Co Ltd [67.0%]; Wenzhou Industry Investment Group [30.3%]; Zhejiang Financial Development Co Ltd [2.8%],2016,,135.0,27.9957103,120.8358582,,False,False,,
G100000111652,Zheneng Wenzhou power station,China,Zhejiang Zheneng Electric Power Co Ltd [67.0%]; Wenzhou Industry Investment Group [30.3%]; Zhejiang Financial Development Co Ltd [2.8%],2016,,135.0,27.9957103,120.8358582,,False,False,,
G100000111699,Zhoukou Longda power station,China,Wintime ENERGY Group Co Ltd [80.0%]; Zhangjiagang State Owned Capital Investment Group Co Ltd [20.0%],2016,,135.0,33.613476,114.599228,,False,False,,
G100000111700,Zhoukou Longda power station,China,Wintime ENERGY Group Co Ltd [80.0%]; Zhangjiagang State Owned Capital Investment Group Co Ltd [20.0%],2016,,135.0,33.613476,114.599228,,False,False,,
G100000111761,Zunhua-1 power station,China,Zunhua Energy Development Co [100.0%],2016,,50.0,40.20198,117.92089,,False,False,,
G100000111762,Zunhua-1 power station,China,Zunhua Energy Development Co [100.0%],2016,,50.0,40.20198,117.92089,,False,False,,
G100000108166,Prunerov power station,Czech Republic,CEZ AS [100.0%],2016,,210.0,50.415122,13.255958,,False,False,,
G100000108167,Prunerov power station,Czech Republic,CEZ AS [100.0%],2016,,210.0,50.415122,13.255958,,False,False,,
G100000100405,Avedore power station,Denmark,Ørsted A/S,2016,,263.0,55.60216,12.479064,,False,False,,
G100000107695,Ostkraft power station,Denmark,Ostkraft Holding A/S [100.0%],2016,,108.0,55.1,14.7,,False,False,,
G100000109638,Studstrup power station,Denmark,Ørsted A/S [100.0%],2016,,380.0,56.250196,10.344861,,False,False,,
G100000102769,Flensburg power station,Germany,Stadtwerke Flensburg GmbH [100.0%],2016,,38.0,54.804965,9.432424,,False,False,,
G100000103538,Hafen power station,Germany,EWE AG [100.0%],2016,,337.0,53.124935,8.728692,,False,False,,
G100000110907,Westfalen power station,Germany,RWE AG [100.0%],2016,,305.0,51.678587,7.971364,100953,True,False,,
G100000108182,Ptolemaïda power station,Greece,Public Power Corporation SA [100.0%],2016,2016-01-15,125.0,40.480491,21.72746,249638,True,True,2014-11-10,Fire destroyed Ptolemaida units 3-4; Nov 10 2014
G100000108183,Ptolemaïda power station,Greece,Public Power Corporation SA [100.0%],2016,2016-01-15,125.0,40.480491,21.72746,249638,True,True,2014-11-10,Fire destroyed Ptolemaida units 3-4; Nov 10 2014
G100000108184,Ptolemaïda power station,Greece,Public Power Corporation SA [100.0%],2016,2016-01-15,300.0,40.480491,21.72746,249638,True,True,2014-11-10,Fire destroyed Ptolemaida units 3-4; Nov 10 2014
G100000101288,Chandrapur Thermal Power Station,India,MSEB Holding Co Ltd [100.0%],2016,,210.0,20.0063,79.29,,False,False,,
G100000101289,Chandrapur Thermal Power Station,India,MSEB Holding Co Ltd [100.0%],2016,,210.0,20.0063,79.29,,False,False,,
G100000102499,Durgapur DVC power station,India,Damodar Valley Corp [100.0%],2016,,140.0,23.531506,87.249856,,False,True,,
G100000107760,Panipat power station,India,Haryana Power Generation Co Ltd [100.0%],2016,2016-06-15,110.0,29.3975059,76.8763161,202071;285323;326582,True,True,2015-06-15,HPGCL retirement order ~2015; units retired Dec 9 2015
G100000107761,Panipat power station,India,Haryana Power Generation Co Ltd [100.0%],2016,2016-06-15,110.0,29.3975059,76.8763161,202071;285323;326582,True,True,2015-06-15,HPGCL retirement order ~2015; units retired Dec 9 2015
G100000107762,Panipat power station,India,Haryana Power Generation Co Ltd [100.0%],2016,2016-06-15,110.0,29.3975059,76.8763161,202071;285323;326582,True,True,2015-06-15,HPGCL retirement order ~2015; units retired Dec 9 2015
G100000107763,Panipat power station,India,Haryana Power Generation Co Ltd [100.0%],2016,2016-06-15,110.0,29.3975059,76.8763161,202071;285323;326582,True,True,2015-06-15,HPGCL retirement order ~2015; units retired Dec 9 2015
G100000107840,Parli Thermal Power Station,India,MSEB Holding Co Ltd [100.0%],2016,,210.0,18.9075857,76.5429497,,False,True,,
G100000113424,Trombay power station,India,Tata Power Company Ltd [100.0%],2016,2016-06-15,150.0,19.0027,72.8979,203894,True,True,2015-06-15,Tata Power fleet restructuring ~2015
G100000114669,Vado Ligure power station,Italy,Energia Italiana SpA [50.0%]; ENGIE SA [50.0%],2016,,320.0,44.2755,8.4305,220942,True,False,,
G100000110536,Vado Ligure power station,Italy,Energia Italiana SpA [50.0%]; ENGIE SA [50.0%],2016,,330.0,44.2755,8.4305,220942,True,False,,
G100000110537,Vado Ligure power station,Italy,Energia Italiana SpA [50.0%]; ENGIE SA [50.0%],2016,,330.0,44.2755,8.4305,220942,True,False,,
G100000110217,Toledo City power station,Philippines,Manila Electric Co [100.0%],2016,,52.0,10.3873068,123.6424188,030282,True,False,,
G100000106099,Lagisza power station,Poland,TAURON Polska Energia SA [100.0%],2016,,120.0,50.35016,19.14351,294966,True,False,,
G100000109360,Siersza power station,Poland,TAURON Polska Energia SA [100.0%],2016,,120.0,50.208043,19.460943,294966,True,False,,
G100000107655,Oradea power station,Romania,SC Electrocentrale Oradea SA [100.0%],2016,,50.0,47.084677,21.892868,,False,False,,
G100000107656,Oradea power station,Romania,SC Electrocentrale Oradea SA [100.0%],2016,,50.0,47.084677,21.892868,,False,False,,
G100000100290,Apatitskaya CHP power station,Russia,Territorial Generating Company No 1 PJSC [100.0%],2016,2016-06-15,36.0,67.598725,33.423457,282813,True,True,2015-06-15,TGC-1 fleet restructuring ~2015
G100000114854,Chelyabinsk CHP-1 power station,Russia,Forward Energo PJSC [100.0%],2016,,250.0,55.134106,61.476465,285711,True,False,,
G100000110331,Troitskaya GRES power station,Russia,OGK-2 PJSC [100.0%],2016,,300.0,54.03663,61.64796,278760,True,False,,
G100000110332,Troitskaya GRES power station,Russia,OGK-2 PJSC [100.0%],2016,,300.0,54.03663,61.64796,278760,True,False,,
G100000110334,Troitskaya GRES power station,Russia,OGK-2 PJSC [100.0%],2016,,300.0,54.03663,61.64796,278760,True,False,,
G100000101683,Compostilla power station,Spain,Endesa SA [100.0%],2016,,147.9,42.612178,-6.564551,015321,True,False,,
G100000107283,Narcea power station,Spain,Naturgy Energy Group SA [100.0%],2016,,65.0,43.292257,-6.393271,,False,False,,
G100000108205,Puertollano IGCC power station,Spain,Endesa SA [41.0%]; Electricité de France SA [31.5%]; unknown [27.5%],2016,2017-06-15,317.7,38.659,-3.9806,015321;103167,True,True,2014-06-15,Elcogas announced closure plans 2014
G100000102464,Drax power station,United Kingdom,Drax Group PLC,2016,,701.0,53.737196,-0.999021,274890,True,False,,
G100000102756,Ferrybridge-C power station,United Kingdom,SSE PLC [100.0%],2016,,533.0,53.715638,-1.280574,103342,True,False,,
G100000102757,Ferrybridge-C power station,United Kingdom,SSE PLC [100.0%],2016,,533.0,53.715638,-1.280574,103342,True,False,,
G100000106402,Longannet power station,United Kingdom,Iberdrola SA,2016,,614.0,56.048549,-3.682552,100957,True,False,,
G100000106403,Longannet power station,United Kingdom,Iberdrola SA,2016,,614.0,56.048549,-3.682552,100957,True,False,,
G100000106404,Longannet power station,United Kingdom,Iberdrola SA,2016,,614.0,56.048549,-3.682552,100957,True,False,,
G100000106405,Longannet power station,United Kingdom,Iberdrola SA,2016,,614.0,56.048549,-3.682552,100957,True,False,,
G100000108655,Rugeley power station,United Kingdom,ENGIE SA; Mitsui & Co Ltd,2016,,547.0,52.757445,-1.919979,220942,True,False,,
G100000108656,Rugeley power station,United Kingdom,ENGIE SA; Mitsui & Co Ltd,2016,,547.0,52.757445,-1.919979,220942,True,False,,
G100000100160,Ames Municipal Power Plant,United States,City of Ames (Iowa) [100.0%],2016,,37.5,42.025383,-93.607897,,False,False,,
G100000100161,Ames Municipal Power Plant,United States,City of Ames (Iowa) [100.0%],2016,,71.3,42.025383,-93.607897,,False,False,,
G100000100406,Avon Lake power station,United States,NRG Power Generation Assets LLC [99.0%],2016,,86.0,41.504475,-82.054772,,False,False,,
G100000100859,Big Sandy Plant,United States,American Electric Power Company Inc [100.0%],2016,,280.5,38.171133,-82.618458,001440,True,False,,
G100000101250,Cedar Bay Cogeneration Plant,United States,NextEra Energy Inc [100.0%],2016,,291.6,30.422094,-81.607786,004517,True,False,,
G100000101616,Clinch River Plant,United States,American Electric Power Company Inc [100.0%],2016,,237.5,36.933406,-82.199336,001440,True,False,,
G100000101617,Clinch River Plant,United States,American Electric Power Company Inc [100.0%],2016,,237.5,36.933406,-82.199336,001440,True,False,,
G100000101630,Cobb Generating Plant,United States,Consumers Energy Co [100.0%],2016,,156.0,43.254211,-86.240178,013948,True,False,,
G100000101631,Cobb Generating Plant,United States,Consumers Energy Co [100.0%],2016,,156.0,43.254211,-86.240178,013948,True,False,,
G100000101651,Colbert Fossil Plant,United States,Tennessee Valley Authority [100.0%],2016,,200.0,34.744242,-87.848467,010447,True,False,,
G100000101652,Colbert Fossil Plant,United States,Tennessee Valley Authority [100.0%],2016,,200.0,34.744242,-87.848467,010447,True,False,,
G100000101653,Colbert Fossil Plant,United States,Tennessee Valley Authority [100.0%],2016,,200.0,34.744242,-87.848467,010447,True,False,,
G100000101654,Colbert Fossil Plant,United States,Tennessee Valley Authority [100.0%],2016,,200.0,34.744242,-87.848467,010447,True,False,,
G100000101920,Dale power station,United States,East Kentucky Power Cooperative Inc [100.0%],2016,,81.0,37.880731,-84.261722,006397,True,False,,
G100000101921,Dale power station,United States,East Kentucky Power Cooperative Inc [100.0%],2016,,81.0,37.880731,-84.261722,006397,True,False,,
G100000102541,Eagle Valley Station,United States,AES Corp [100.0%],2016,,50.0,39.485231,-86.417931,,False,False,,
G100000102542,Eagle Valley Station,United States,AES Corp [100.0%],2016,,69.0,39.485231,-86.417931,,False,False,,
G100000102543,Eagle Valley Station,United States,AES Corp [100.0%],2016,,69.0,39.485231,-86.417931,,False,False,,
G100000102544,Eagle Valley Station,United States,AES Corp [100.0%],2016,,113.6,39.485231,-86.417931,,False,False,,
G100000105364,Endicott Generating Station,United States,Michigan South Central Power Agency [100.0%],2016,,55.0,42.0336,-84.7583,,False,False,,
G100000102897,Gadsden Steam Plant,United States,Southern Co [100.0%],2016,,69.0,34.009396,-85.967952,009850,True,False,,
G100000102898,Gadsden Steam Plant,United States,Southern Co [100.0%],2016,,69.0,34.009396,-85.967952,009850,True,False,,
G100000102955,Gaston Steam Plant,United States,Southern Co [100.0%],2016,,272.0,33.243164,-86.458936,009850,True,False,,
G100000102956,Gaston Steam Plant,United States,Southern Co [100.0%],2016,,272.0,33.243164,-86.458936,009850,True,False,,
G100000102957,Gaston Steam Plant,United States,Southern Co [100.0%],2016,,272.0,33.243164,-86.458936,009850,True,False,,
G100000102958,Gaston Steam Plant,United States,Southern Co [100.0%],2016,,244.8,33.243164,-86.458936,009850,True,False,,
G100000102990,George Neal Station North,United States,Berkshire Hathaway Inc [100.0%],2016,,147.0,42.325833,-96.381361,,False,False,,
G100000102991,George Neal Station North,United States,Berkshire Hathaway Inc [100.0%],2016,,349.2,42.325833,-96.381361,,False,False,,
G100000103129,Greene County Steam Plant,United States,Southern Co [100.0%],2016,,299.2,32.601328,-87.781575,009850,True,False,,
G100000103130,Greene County Steam Plant,United States,Southern Co [100.0%],2016,,269.2,32.601328,-87.781575,009850,True,False,,
G100000103645,Harding Street Station,United States,AES Corp [100.0%],2016,,463.0,39.709253,-86.196097,,False,False,,
G100000104760,Huntley power station,United States,NRG Energy Inc [100.0%],2016,,200.0,42.9709444,-78.9312861,135990,True,False,,
G100000104761,Huntley power station,United States,NRG Energy Inc [100.0%],2016,,200.0,42.9709444,-78.9312861,135990,True,False,,
G100000105340,Joliet 29 Generating Station,United States,NRG Energy Inc [100.0%],2016,,660.0,41.494919,-88.124342,135990,True,False,,
G100000105341,Joliet 29 Generating Station,United States,NRG Energy Inc [100.0%],2016,,660.0,41.494919,-88.124342,135990,True,False,,
G100000105342,Joliet 9 Generating Station,United States,NRG Energy Inc [100.0%],2016,,360.4,41.494919,-88.124342,135990,True,False,,
G100000106116,Lake Road (MO) power station,United States,Evergy Inc [100.0%],2016,,90.0,39.724872,-94.878188,006338,True,False,,
G100000106155,Lansing Smith Generating Plant,United States,NextEra Energy Inc [100.0%],2016,,149.6,30.268528,-85.700025,004517,True,False,,
G100000106156,Lansing Smith Generating Plant,United States,NextEra Energy Inc [100.0%],2016,,190.4,30.268528,-85.700025,004517,True,False,,
G100000106472,Lumberton Power Plant,United States,Green Fuels Energy LLC,2016,,34.7,34.590221,-78.996542,,False,False,,
G100000106774,McMeekin Station,United States,Dominion Energy Inc,2016,,146.8,34.056119,-81.217617,004029,True,False,,
G100000106775,McMeekin Station,United States,Dominion Energy Inc,2016,,146.8,34.056119,-81.217617,004029,True,False,,
G100000106870,Meramec Power Plant,United States,Ameren Corp [100.0%],2016,,137.5,38.402056,-90.335744,010860,True,False,,
G100000106871,Meramec Power Plant,United States,Ameren Corp [100.0%],2016,,137.5,38.402056,-90.335744,010860,True,False,,
G100000107006,Montrose Station,United States,Evergy Inc [100.0%],2016,,187.5,38.310833,-93.934433,006338,True,False,,
G100000107373,New Castle Plant,United States,Midwood Holdings LLC,2016,,98.0,40.939036,-80.368058,,False,False,,
G100000107374,New Castle Plant,United States,Midwood Holdings LLC,2016,,114.0,40.939036,-80.368058,,False,False,,
G100000107375,New Castle Plant,United States,Midwood Holdings LLC,2016,,136.0,40.939036,-80.368058,,False,False,,
G100000107385,Newton power station,United States,Vistra Corp [100.0%],2016,,617.4,38.93645,-88.277008,157373,True,False,,
G100000107520,Northeastern Station,United States,American Electric Power Company Inc [100.0%],2016,,473.0,36.426261,-95.699428,001440,True,False,,
G100000107509,North Omaha Station,United States,Omaha Public Power District [100.0%],2016,,73.5,41.329614,-95.946489,,False,False,,
G100000107510,North Omaha Station,United States,Omaha Public Power District [100.0%],2016,,108.8,41.329614,-95.946489,,False,False,,
G100000107511,North Omaha Station,United States,Omaha Public Power District [100.0%],2016,,108.8,41.329614,-95.946489,,False,False,,
G100000108095,Portland Generating Station,United States,Midwood Holdings LLC,2016,,172.0,40.909547,-75.078547,,False,False,,
G100000108096,Portland Generating Station,United States,Midwood Holdings LLC,2016,,255.0,40.909547,-75.078547,,False,False,,
G100000108126,PPG Natrium Plant,United States,Westlake Corp [100.0%],2016,,82.0,39.746519,-80.853631,,False,False,,
G100000108579,Rio Bravo Jasmin Power Plant,United States,IHI Corp [100.0%],2016,,38.2,35.741417,-119.051593,,False,True,,
G100000109088,Shawville Generating Station,United States,Midwood Holdings LLC,2016,,125.0,41.067089,-78.365144,,False,False,,
G100000109089,Shawville Generating Station,United States,Midwood Holdings LLC,2016,,125.0,41.067089,-78.365144,,False,False,,
G100000109090,Shawville Generating Station,United States,Midwood Holdings LLC,2016,,187.5,41.067089,-78.365144,,False,False,,
G100000109091,Shawville Generating Station,United States,Midwood Holdings LLC,2016,,187.5,41.067089,-78.365144,,False,False,,
G100000113011,Streeter Station,United States,Cedar Falls Utilities [100.0%],2016,,35.0,42.526977,-92.439112,,False,False,,
G100000109750,Sutherland Generating Station,United States,Alliant Energy Corp [100.0%],2016,,37.5,42.047478,-92.859617,011554,True,False,,
G100000109752,Sutherland Generating Station,United States,Alliant Energy Corp [100.0%],2016,,82.0,42.047478,-92.859617,011554,True,False,,
G100000110313,Trenton Channel Power Plant,United States,DTE Energy Co,2016,,120.0,42.122192,-83.180975,003897,True,False,,
G100000110523,Utah Smelter Power Plant,United States,Rio Tinto PLC [100.0%],2016,,50.0,40.721589,-112.198006,,False,False,,
G100000110679,Wabash River Generating Station,United States,Wabash Valley Power Association Inc [100.0%],2016,,112.5,39.527389,-87.423178,,False,False,,
