gvkey,fdate,total_inst_shares,n_managers,hhi_managers,top5_concentration,shrout_thousands,inst_pct,inst_pct_capped
004517,2018-12-31,367100657.0,1581,0.03730873403391652,0.36505095930678216,477945.0,768.081383841237,1.0
004517,2019-03-31,366373910.0,1615,0.03689164587235746,0.36068747635441617,478935.0,764.9762702663201,1.0
004517,2019-06-30,368289996.0,1628,0.03782701825104609,0.3685791101423238,479103.0,768.7073468544343,1.0
004517,2019-09-30,380489907.0,1665,0.03909943220133905,0.384266048350134,488776.0,778.4545620079546,1.0
004517,2019-12-31,380351393.0,1809,0.040085163508745345,0.39062049655750836,488776.0,778.1711724798272,1.0
004517,2020-03-31,380689036.0,1824,0.03944173444246016,0.38144644123662125,489450.0,777.7894289508632,1.0
004517,2020-06-30,378969554.0,1861,0.03756718590095976,0.3753480470887643,489648.0,773.9632429827141,1.0
004517,2020-09-30,379634664.0,1929,0.03645381392453974,0.36787205237928433,489769.0,775.130038855052,1.0
004517,2020-12-31,1507084577.0,2136,0.035802052127844985,0.3579124431581254,1959074.0,769.2841500627337,1.0
004517,2021-03-31,1458932765.0,2153,0.03611625882425438,0.3538626737195802,1961445.0,743.8050850266003,1.0
004517,2021-06-30,1455093206.0,2156,0.03622672312407902,0.3519460141029619,1961757.0,741.7295852646378,1.0
004517,2021-09-30,1466055738.0,2164,0.0359796930468285,0.350889478255294,1962137.0,747.172974160316,1.0
004517,2021-12-31,1511601038.0,2388,0.03545594840618955,0.34941493470977625,1962137.0,770.3850638360115,1.0
004517,2022-03-31,1467813444.0,2332,0.03765634464045188,0.3644393360659258,1964500.0,747.1689712395012,1.0
004517,2022-06-30,1493565283.0,2300,0.03700016063030773,0.3647213163028509,1964779.0,760.1696083885262,1.0
004517,2022-09-30,1508755013.0,2347,0.03648201399251131,0.3623618415775232,1987164.0,759.2503754093774,1.0
004517,2022-12-31,1540416838.0,2458,0.03637401132023879,0.35859117699413257,1987164.0,775.183547004676,1.0
004517,2023-03-31,1514037183.0,2360,0.03793437449720232,0.3677366786308312,2023422.0,748.2557681986259,1.0
004517,2023-06-30,1532306178.0,2387,0.037968759524819574,0.36945264081549634,2023714.0,757.1752619194215,1.0
004517,2023-09-30,1567904361.0,2318,0.037496406472586355,0.36798711665806766,2051708.0,764.1946909599221,1.0
004517,2023-12-31,1605610506.0,2376,0.03661973584691546,0.36635744273088355,2051708.0,782.5726204703593,1.0
004517,2024-03-31,1558913162.0,2426,0.03666884356996659,0.36235070032720657,2054533.0,758.7676430604911,1.0
004517,2024-06-30,1646994119.0,2560,0.034743197667766776,0.355106833262469,2054533.0,801.6391652020192,1.0
004517,2024-09-30,1573152943.0,2691,0.037776845915448956,0.3718525802611679,2056405.0,765.0015162382896,1.0
004517,2024-12-31,1659464276.0,2769,0.035860846451119595,0.3608589113128941,2056405.0,806.9734687476446,1.0
004517,2025-03-31,1619409758.0,2772,0.038443197822635895,0.37781272774076985,2058631.0,786.6440163390137,1.0
004517,2025-06-30,1658498067.0,2749,0.03914176495135707,0.38081518909602685,2059293.0,805.372556018012,1.0
004517,2025-09-30,1646647146.0,2804,0.0400996331190191,0.3881952217588212,2082610.0,790.6651490197396,1.0
005526,2008-03-31,30460333.0,175,0.060376649102406796,0.46886470348173803,83580.0,364.4452380952381,1.0
005526,2008-06-30,33220344.0,198,0.05133251333368695,0.4303896431656457,84078.0,395.11339470491686,1.0
005526,2008-09-30,35336413.0,194,0.0475738483679918,0.42556979396861816,84725.0,417.07185600472116,1.0
005526,2008-12-31,36957077.0,200,0.042706204408925356,0.40427453177641726,90173.0,409.84637308285187,1.0
005526,2009-03-31,37211047.0,190,0.03834754598300423,0.36511668161339295,90611.0,410.66809769233316,1.0
005526,2009-06-30,39068174.0,182,0.03448046111933135,0.32357071512991625,91534.0,426.8159809469705,1.0
005526,2009-09-30,34234828.0,165,0.040309212803201544,0.3520816578952872,91558.0,373.91410908932045,1.0
005526,2009-12-31,34738541.0,164,0.04197087701585911,0.3720161707424615,92060.0,377.3467412557028,1.0
005526,2010-03-31,35874284.0,169,0.03978403688279018,0.35224485595308325,92658.0,387.16877118003845,1.0
005526,2010-06-30,36907408.0,168,0.0390612258603413,0.3551795617833688,93175.0,396.10848403541723,1.0
005526,2010-09-30,35368816.0,175,0.04084024798819827,0.353951486529829,93680.0,377.54927412467976,1.0
005526,2010-12-31,35778006.0,175,0.04432698965568851,0.3946487682963662,94157.0,379.98243359495314,1.0
005526,2011-03-31,38509167.0,193,0.04719274855388181,0.4184304480021601,94916.0,405.71839310548273,1.0
005526,2011-06-30,37410454.0,192,0.05089701425281784,0.4447377730299664,95853.0,390.28986051558115,1.0
005526,2011-09-30,36914260.0,189,0.04903395857702957,0.42597847010884143,95853.0,385.11324632510195,1.0
005526,2011-12-31,35712708.0,210,0.052569109784871317,0.442153560575692,95975.0,372.10427715550924,1.0
005526,2012-03-31,35344335.0,200,0.05739715715819483,0.45783684995063567,96223.0,367.31690967855917,1.0
005526,2012-06-30,35683492.0,204,0.06189688160937161,0.47447228539179964,96602.0,369.3866793648165,1.0
005526,2012-09-30,34959421.0,213,0.06597111987628972,0.5039829463994842,97082.0,360.10198595002163,1.0
005526,2012-12-31,34552102.0,215,0.07067029955986481,0.520050849583623,97500.0,354.38053333333335,1.0
005526,2013-03-31,40564425.0,224,0.06382384383119073,0.5090989456894803,98468.0,411.9554068326766,1.0
005526,2013-06-30,40970802.0,214,0.06415681946039636,0.48672786537105134,98468.0,416.0824024048422,1.0
005526,2013-09-30,42441056.0,217,0.06317593419132583,0.4938245174672374,99128.0,428.1439754660641,1.0
005526,2013-12-31,45017092.0,223,0.061457475810020396,0.4834692343077158,101260.0,444.56934623740864,1.0
005526,2014-03-31,48192714.0,238,0.053386534615986365,0.43750800172822807,101449.0,475.04375597590905,1.0
005526,2014-06-30,54535668.0,243,0.04898732178122496,0.4070503729779197,101478.0,537.4137054336901,1.0
005526,2014-09-30,53162365.0,238,0.0460133625125156,0.3946765724211103,102560.0,518.353792901716,1.0
005526,2014-12-31,43639696.0,240,0.06148214050086693,0.4667583843847125,102565.0,425.48331302101104,1.0
005526,2015-03-31,49607115.0,225,0.05914109175494879,0.4831639775866829,102711.0,482.9776265443818,1.0
005526,2015-06-30,50124444.0,213,0.06096802203960385,0.4696745962907838,107418.0,466.6298385745406,1.0
005526,2015-09-30,50936000.0,214,0.05971664260098082,0.459424984294016,107457.0,474.01286095833683,1.0
005526,2015-12-31,50858180.0,218,0.0621402905521934,0.4730888915018194,107460.0,473.2754513307277,1.0
005526,2016-03-31,48035127.0,228,0.06696297763774492,0.48179225174110607,107637.0,446.2696563449372,1.0
005526,2016-06-30,48565084.0,241,0.06934148535803802,0.49158603329091327,107890.0,450.1351747149875,1.0
005526,2016-09-30,48840760.0,253,0.067802881632145,0.46290389420639644,108196.0,451.4100336426485,1.0
005526,2016-12-31,50988006.0,274,0.07145946796950961,0.48580721120963233,108583.0,469.5763241022996,1.0
005526,2017-03-31,54160024.0,272,0.07364914418125967,0.49246892874345843,108746.0,498.04152796424694,1.0
005526,2017-06-30,53937697.0,252,0.07357514359452427,0.5015215796106386,108750.0,495.9788229885057,1.0
005526,2017-09-30,54094065.0,263,0.07508295845944869,0.504778962350121,108785.0,497.2566530312084,1.0
005526,2017-12-31,54327253.0,294,0.07547150466321007,0.5067140611729439,109145.0,497.75301662925466,1.0
005526,2018-03-31,54470488.0,291,0.07517758339024523,0.48097964534483334,108841.0,500.4592754568591,1.0
005526,2018-06-30,56246529.0,299,0.0732340086909478,0.46900689640777654,108841.0,516.7770325520713,1.0
005526,2018-09-30,57440355.0,318,0.0728663445719759,0.46906785307994703,108879.0,527.561375471854,1.0
005526,2018-12-31,57851156.0,310,0.07667362878518241,0.48408493341083797,108879.0,531.3343803671966,1.0
005526,2019-03-31,58853570.0,325,0.07822109634816352,0.4857847535841921,108937.0,540.2532656489531,1.0
005526,2019-06-30,59854843.0,335,0.0769888046961812,0.48696794677082356,108937.0,549.4445688792605,1.0
005526,2019-09-30,60879410.0,338,0.0751503390951395,0.4798554716611084,108973.0,558.665082176319,1.0
005526,2019-12-31,60677494.0,340,0.07944516213305618,0.4986449506302946,108973.0,556.8121828342801,1.0
005526,2020-03-31,60051941.0,326,0.08261405913519512,0.5281654259934746,109145.0,550.2033166888085,1.0
005526,2020-06-30,58871204.0,316,0.08117819455449585,0.5240091913187302,109145.0,539.3852581428375,1.0
005526,2020-09-30,54784014.0,323,0.0813937750037143,0.5098432363864392,109181.0,501.7724146142644,1.0
005526,2020-12-31,56186700.0,329,0.0817313370415135,0.5244763440458329,109457.0,513.3221264971633,1.0
005526,2021-03-31,58336024.0,328,0.07809771997783939,0.5079809690149606,109281.0,533.8167110476661,1.0
005526,2021-06-30,57596398.0,315,0.08784444712313615,0.5376187240042337,109281.0,527.0485994820691,1.0
005526,2021-09-30,57574101.0,316,0.08866994801086614,0.5505248618645388,109311.0,526.6999752998325,1.0
005526,2021-12-31,56575946.0,344,0.08430004424579982,0.5363805671053207,109740.0,515.5453435392747,1.0
005526,2022-03-31,57104022.0,351,0.0830696091981726,0.5395233631704611,109431.0,521.826740137621,1.0
005526,2022-06-30,57602494.0,353,0.08544560791309692,0.5427707001714197,109431.0,526.381866198792,1.0
005526,2022-09-30,57936710.0,345,0.08571032890744082,0.544332237712497,109469.0,529.2522083877627,1.0
005526,2022-12-31,60112910.0,344,0.08696849651228848,0.5441458748212322,109470.0,549.1267927286015,1.0
005526,2023-03-31,58269980.0,347,0.09396119445190819,0.5653526567196351,109572.0,531.7962618187128,1.0
005526,2023-06-30,58504045.0,339,0.09194744744082971,0.559260081931087,109572.0,533.932437118972,1.0
005526,2023-09-30,63625099.0,291,0.05847909978098614,0.43650063318565524,109612.0,580.4574225449768,1.0
005526,2023-12-31,65780086.0,301,0.05369447542179138,0.41782370123383544,110124.0,597.3274308960807,1.0
005526,2024-03-31,63958460.0,303,0.055579510516589124,0.4176187950741778,110303.0,579.8433406163024,1.0
005526,2024-06-30,70936416.0,297,0.06597600367949445,0.4715244142021497,110303.0,643.105047006881,1.0
005526,2024-09-30,118371893.0,307,0.06354627611815816,0.4809290918410843,164358.0,720.2076747100841,1.0
005526,2024-12-31,123793702.0,308,0.06834169454994399,0.5233627797963422,172466.0,717.786125961059,1.0
005526,2025-03-31,132415384.0,304,0.06339585355546203,0.5247088586021093,172494.0,767.6521154358992,1.0
005526,2025-06-30,127699885.0,295,0.06766721332427451,0.5264442720523985,172494.0,740.3149384906142,1.0
005526,2025-09-30,125120063.0,310,0.0728465955800445,0.542419795616631,172612.0,724.8630628229787,1.0
005742,2008-03-31,253465257.0,318,0.036434466365371176,0.34433931511173543,327767.0,773.309262372356,1.0
005742,2008-06-30,235081835.0,316,0.03966342458087413,0.36203989134251907,328265.0,716.13432744886,1.0
005742,2008-09-30,234822559.0,321,0.04061795770472065,0.3804504872975173,341824.0,686.9691975987643,1.0
005742,2008-12-31,241067659.0,341,0.04043733519565114,0.3912675818534414,344161.0,700.4502514811381,1.0
005742,2009-03-31,235664230.0,349,0.04653721281531235,0.41973175139901375,347808.0,677.569894884534,1.0
005742,2009-06-30,245099111.0,321,0.0471008278045608,0.4078158529102131,349241.0,701.8050887496028,1.0
005742,2009-09-30,262793827.0,309,0.04632373775767505,0.4056648408259605,386668.0,679.636864183227,1.0
005742,2009-12-31,265565244.0,323,0.0442839212998056,0.39665233828565305,390371.0,680.2893760038528,1.0
005742,2010-03-31,277396647.0,329,0.042823021810164084,0.3894067364123547,393083.0,705.6948456178466,1.0
005742,2010-06-30,290223390.0,344,0.04153230709041916,0.39817736606274223,417381.0,695.3440381809426,1.0
005742,2010-09-30,295173592.0,352,0.04122548565812318,0.399868566155471,421717.0,699.9328744157812,1.0
005742,2010-12-31,291694714.0,363,0.040907287326531074,0.3891027555610761,424307.0,687.461470114799,1.0
005742,2011-03-31,304063546.0,379,0.04000562048104555,0.38496269460726473,424996.0,715.4503712976123,1.0
005742,2011-06-30,301215090.0,391,0.039961709492788634,0.37136084384085805,425411.0,708.0566557987452,1.0
005742,2011-09-30,301584942.0,399,0.04323649683769635,0.4099373867280151,425856.0,708.1852598061316,1.0
005742,2011-12-31,303507838.0,417,0.04349640552303454,0.4094269453430063,425933.0,712.5717847642704,1.0
005742,2012-03-31,310101334.0,414,0.039516206904485505,0.38709636444195367,426306.0,727.4148944654778,1.0
005742,2012-06-30,310070890.0,421,0.04048176539519358,0.38307109706428744,427299.0,725.6532077070154,1.0
005742,2012-09-30,314494330.0,416,0.040956406014505425,0.39053997571275767,427386.0,735.8554795898789,1.0
005742,2012-12-31,316504054.0,422,0.040420278186310075,0.38158056894904735,427442.0,740.4608204154014,1.0
005742,2013-03-31,317173270.0,417,0.039910747475235514,0.3862195985178701,427918.0,741.2010478643105,1.0
005742,2013-06-30,328136973.0,405,0.04111903902041962,0.387935857505457,428530.0,765.7269572725363,1.0
005742,2013-09-30,333351811.0,424,0.0409093763880699,0.39441972313148765,428621.0,777.7309347885428,1.0
005742,2013-12-31,330326888.0,448,0.04045404803765675,0.3848479540060935,428640.0,770.6394363568496,1.0
005742,2014-03-31,334939247.0,451,0.04109697402906291,0.39125345319714055,428882.0,780.9589747296459,1.0
005742,2014-06-30,342266064.0,449,0.04581900035922414,0.4323188202497341,429748.0,796.4343382633543,1.0
005742,2014-09-30,338253272.0,437,0.048474363354110754,0.44592864130520515,429796.0,787.0088879375331,1.0
005742,2014-12-31,334910879.0,457,0.05248883180609045,0.47394366069547716,429796.0,779.2321915513406,1.0
005742,2015-03-31,338843436.0,456,0.05206949586394979,0.4687677054484833,429947.0,788.1051292368594,1.0
005742,2015-06-30,329537985.0,444,0.05368340055665078,0.48044503276306677,430207.0,765.9986587851895,1.0
005742,2015-09-30,328778645.0,445,0.05098908391470123,0.4609453421161219,430262.0,764.1359102128471,1.0
005742,2015-12-31,337421107.0,443,0.04720260422608128,0.4311077344666527,430262.0,784.2224202927518,1.0
005742,2016-03-31,331008438.0,479,0.05077150932097639,0.45502934278672375,430615.0,768.6876629936254,1.0
005742,2016-06-30,339224493.0,495,0.04468211602363837,0.413703906692846,430619.0,787.7601615349067,1.0
005742,2016-09-30,322438652.0,503,0.04475207754455464,0.410392541896621,430682.0,748.6699049414649,1.0
005742,2016-12-31,320356866.0,544,0.04555155267333314,0.3935120123194113,430682.0,743.8362086179594,1.0
005742,2017-03-31,332710989.0,565,0.04570624719822598,0.38509716912295916,430958.0,772.0264828591186,1.0
005742,2017-06-30,323555649.0,557,0.04749751767436601,0.3897815704648692,430965.0,750.7701298249277,1.0
005742,2017-09-30,328027864.0,556,0.046193594229519366,0.3800223202989853,431024.0,761.0431530494822,1.0
005742,2017-12-31,331651933.0,599,0.04614500660242737,0.38321764281711573,502615.0,659.8528356694488,1.0
005742,2018-03-31,344533570.0,615,0.046701675244696365,0.37719834673875174,431471.0,798.509216146624,1.0
005742,2018-06-30,338231674.0,612,0.04953247366207992,0.39613287666252095,431473.0,783.8999752012293,1.0
005742,2018-09-30,404367443.0,638,0.04229132615316625,0.359627327860814,431556.0,936.9987742031161,1.0
005742,2018-12-31,407645368.0,647,0.044118393532883986,0.3679525655741046,501191.0,813.3533283718183,1.0
005742,2019-03-31,397594988.0,666,0.04602220215533694,0.3832646979946337,501440.0,792.9064055520103,1.0
005742,2019-06-30,408623784.0,635,0.043213992870694835,0.37733041501079145,502174.0,813.7095588381716,1.0
005742,2019-09-30,409667123.0,609,0.04524119015010189,0.38656740584965127,502219.0,815.714106794048,1.0
005742,2019-12-31,425803457.0,598,0.04678547289595039,0.4074323238761305,502242.0,847.8053547891255,1.0
005742,2020-03-31,421161133.0,558,0.05283644754145604,0.4508017576256259,502615.0,837.9398406334868,1.0
005742,2020-06-30,482573137.0,545,0.04097972396034008,0.3882431420959928,502657.0,960.044597011481,1.0
005742,2020-09-30,517832306.0,522,0.04106549645701096,0.3708291946543791,544819.0,950.4666797597,1.0
005742,2020-12-31,518656628.0,575,0.04097403761989373,0.37747582973141913,544821.0,951.9762050288076,1.0
005742,2021-03-31,520485771.0,549,0.041905607784605926,0.3767627050077417,551356.0,944.0103508441007,1.0
005742,2021-06-30,533977192.0,551,0.04436393781717055,0.39673684601869663,580496.0,919.8636889832144,1.0
005742,2021-09-30,570977310.0,537,0.04546234511712407,0.4016336130764986,628866.0,907.9474959689345,1.0
005742,2021-12-31,569553311.0,612,0.04798162206736713,0.41672906015289585,628866.0,905.6831041907179,1.0
005742,2022-03-31,553221212.0,635,0.04937497131117615,0.43306076268095084,629432.0,878.9213322487576,1.0
005742,2022-06-30,552775391.0,629,0.05092715767803394,0.4370401666451899,629449.0,878.1893227251136,1.0
005742,2022-09-30,560904387.0,614,0.05675956613325503,0.4631062209894964,629503.0,891.0273453819918,1.0
005742,2022-12-31,566683896.0,648,0.05804261147364747,0.4674402146765787,629536.0,900.1612235042952,1.0
005742,2023-03-31,560689510.0,621,0.055133011178901695,0.4556529727121166,631019.0,888.5461610506181,1.0
005742,2023-06-30,558406629.0,619,0.05502736253294005,0.45578408955456723,631074.0,884.851267838637,1.0
005742,2023-09-30,569705637.0,622,0.05820805644239616,0.4632617932126938,631184.0,902.5983500849197,1.0
005742,2023-12-31,579833399.0,639,0.05703461620708079,0.4576981361503117,631224.0,918.5857936326883,1.0
005742,2024-03-31,568067280.0,659,0.05931934302713119,0.47920735550901644,633166.0,897.1853826642619,1.0
005742,2024-06-30,600389222.0,663,0.05794569815133155,0.46973013283039916,641953.0,935.2541728132745,1.0
005742,2024-09-30,595711536.0,646,0.061547186041351384,0.49318038051222163,651721.0,914.0591388032609,1.0
005742,2024-12-31,628225516.0,675,0.06051676170523921,0.49559256520233413,651721.0,963.9485546729352,1.0
005742,2025-03-31,627605731.0,729,0.06007850227791117,0.4931315071117475,652727.0,961.5133601030752,1.0
005742,2025-06-30,644854287.0,759,0.05433175522217278,0.46747175769337795,652728.0,987.937221936243,1.0
005742,2025-09-30,640951306.0,775,0.056478113684522636,0.4812849495933471,652865.0,981.7516730104999,1.0
005870,2008-03-31,38310546.0,156,0.05499943881352365,0.43306863859366557,45069.0,850.0420688277974,1.0
005870,2008-06-30,36108678.0,148,0.057130201222537084,0.4385153618750595,45236.0,798.2288000707401,1.0
005870,2008-09-30,33017782.0,147,0.054771209797020416,0.43731665561302696,45300.0,728.8693598233996,1.0
005870,2008-12-31,31684532.0,172,0.04916893546188401,0.40756331827782716,45566.0,695.3546942896019,1.0
005870,2009-03-31,30583979.0,164,0.04915127574365506,0.4150174181063883,46910.0,651.9714133447026,1.0
005870,2009-06-30,31176593.0,149,0.04960637714001268,0.41474926397505973,47145.0,661.2916109873794,1.0
005870,2009-09-30,31990662.0,148,0.04941765206289959,0.4126186572819281,47248.0,677.0797070775483,1.0
005870,2009-12-31,31823559.0,151,0.05054233230807202,0.41699396349729456,47650.0,667.860629590766,1.0
005870,2010-03-31,32524269.0,153,0.04933512708640077,0.4045642962798026,47952.0,678.2672047047047,1.0
005870,2010-06-30,32926534.0,152,0.04906518857028415,0.40161600367654854,48098.0,684.5717909268577,1.0
005870,2010-09-30,33134445.0,157,0.04748474268968168,0.4027555312907761,48185.0,687.6506174120577,1.0
005870,2010-12-31,33187329.0,176,0.04696347438031207,0.40129722400980206,49116.0,675.6928292206205,1.0
005870,2011-03-31,34261639.0,171,0.04905808062877065,0.41033556509074187,49478.0,692.462084158616,1.0
005870,2011-06-30,34529724.0,170,0.051242002040359266,0.42046168686433755,49478.0,697.8803508630098,1.0
005870,2011-09-30,34534319.0,170,0.044895107094206015,0.3913228461230117,49478.0,697.9732204211973,1.0
005870,2011-12-31,34473251.0,183,0.045568214157254004,0.3948335188926626,49768.0,692.679050795692,1.0
005870,2012-03-31,34490704.0,181,0.04553598598171985,0.3926981020741125,50090.0,688.5746456378519,1.0
005870,2012-06-30,35648437.0,191,0.043327885128693566,0.3857424941239359,50096.0,711.6024632705206,1.0
005870,2012-09-30,35465098.0,182,0.0461127066923292,0.3998126270509671,50096.0,707.9427099968061,1.0
005870,2012-12-31,35505949.0,185,0.04649105558301964,0.40338721829403856,50096.0,708.758164324497,1.0
005870,2013-03-31,35650368.0,182,0.04699850665949036,0.4079246531199902,50233.0,709.7001572671352,1.0
005870,2013-06-30,36534701.0,191,0.047055513618180674,0.4086087908588605,50233.0,727.3047797264746,1.0
005870,2013-09-30,36361489.0,208,0.0490088412749465,0.4195052353329095,50232.0,723.8710184742794,1.0
005870,2013-12-31,39582777.0,210,0.06081608838005497,0.4547095824024676,50233.0,787.9835367188899,1.0
005870,2014-03-31,38712501.0,230,0.06210667789342594,0.4674801558287335,50308.0,769.5098393893616,1.0
005870,2014-06-30,37235994.0,230,0.06600764145667792,0.4824982247016153,50305.0,740.2046317463473,1.0
005870,2014-09-30,37065334.0,222,0.0689968894514805,0.5099526959611371,50269.0,737.3397919194732,1.0
005870,2014-12-31,37858400.0,235,0.07396357780701059,0.534512842592397,50269.0,753.1162346575425,1.0
005870,2015-03-31,37726141.0,238,0.07294000301848125,0.5342992807030011,50348.0,749.3076388337173,1.0
005870,2015-06-30,37562742.0,234,0.07149762224795148,0.5275541386195928,50348.0,746.0622467625328,1.0
005870,2015-09-30,38468701.0,238,0.07127939567682046,0.5274133899140498,50341.0,764.1624322123121,1.0
005870,2015-12-31,38976750.0,249,0.073374123422819,0.5383509656397725,50341.0,774.2545837389007,1.0
005870,2016-03-31,37905867.0,269,0.0683792848672589,0.49745560495951724,50420.0,751.8022015073384,1.0
005870,2016-06-30,37487902.0,268,0.07446426463123908,0.5230797658401902,50415.0,743.5862739264107,1.0
005870,2016-09-30,37283513.0,254,0.07742168464084181,0.530250435359994,50403.0,739.7082118127889,1.0
005870,2016-12-31,38404532.0,262,0.07720826161115392,0.5252070771230853,50402.0,761.9644458553232,1.0
005870,2017-03-31,38546744.0,256,0.07811837202968537,0.5209456860999725,50420.0,764.5129710432368,1.0
005870,2017-06-30,37857256.0,264,0.07923111116460417,0.525915031982244,50391.0,751.2701871365919,1.0
005870,2017-09-30,37596634.0,264,0.07859328608531431,0.5223318396003217,50394.0,746.0537762432035,1.0
005870,2017-12-31,38242121.0,318,0.07581259060504644,0.5074214895141407,50410.0,758.6217218805792,1.0
005870,2018-03-31,38394240.0,309,0.071116223813934,0.4882326098914837,50420.0,761.4882982943276,1.0
005870,2018-06-30,38932724.0,325,0.07851051182167364,0.5037412486215965,50392.0,772.5973170344499,1.0
005870,2018-09-30,39145682.0,333,0.07505199658052837,0.49420408616204464,50393.0,776.807929672772,1.0
005870,2018-12-31,38848773.0,355,0.07797612372308475,0.4979691121776227,50393.0,770.9160597702062,1.0
005870,2019-03-31,38512872.0,364,0.08034494578006242,0.5042292872886759,50420.0,763.8411741372471,1.0
005870,2019-06-30,38499288.0,384,0.06995936047951387,0.46436721115465823,50385.0,764.1021732658529,1.0
005870,2019-09-30,38508722.0,376,0.06810096030398509,0.4428252383966417,50397.0,764.1074270293867,1.0
005870,2019-12-31,38368508.0,390,0.07184921714138803,0.4522799791954381,50397.0,761.32523761335,1.0
005870,2020-03-31,38871829.0,362,0.06896349223198514,0.443826118909918,50410.0,771.1134497123587,1.0
005870,2020-06-30,38959759.0,345,0.06732379592273055,0.4334112025692972,50454.0,772.1837515360527,1.0
005870,2020-09-30,38553580.0,375,0.05957981671942546,0.41388293901629886,50461.0,764.0272685836586,1.0
005870,2020-12-31,38892507.0,357,0.05696542089315005,0.42628262559675056,50462.0,770.7286076651737,1.0
005870,2021-03-31,39267362.0,387,0.05507226080923235,0.42140024583265867,50515.0,777.3406314955954,1.0
005870,2021-06-30,39231571.0,365,0.06413940584118766,0.4625764795399093,50515.0,776.6321092744729,1.0
005870,2021-09-30,39737961.0,370,0.06156849518820225,0.4626975702150395,50516.0,786.641084012986,1.0
005870,2021-12-31,39332372.0,423,0.056562086119365286,0.4478646240811513,50516.0,778.6121624831736,1.0
005870,2022-03-31,39672558.0,391,0.05817188462524413,0.4561168200951398,50559.0,784.678454874503,1.0
005870,2022-06-30,39862895.0,397,0.06122754482108395,0.4646816293698689,50559.0,788.4431060740917,1.0
005870,2022-09-30,40275751.0,394,0.060350881181026446,0.46024792933097636,50560.0,796.5931764240506,1.0
005870,2022-12-31,40936069.0,407,0.061389339613995855,0.4616037998177109,50562.0,809.6212372928286,1.0
005870,2023-03-31,40814195.0,395,0.06236275151295131,0.46474330805740505,50608.0,806.477138001897,1.0
005870,2023-06-30,41131279.0,404,0.05877540299206206,0.4512986090221021,50608.0,812.7426296237749,1.0
005870,2023-09-30,42914057.0,408,0.05339890385739644,0.42193582396555984,50615.0,847.8525535908327,1.0
005870,2023-12-31,45018596.0,420,0.04671399657878021,0.39367393865415085,50615.0,889.4319075372913,1.0
005870,2024-03-31,45368885.0,413,0.04661017387404238,0.38791391941856185,50694.0,894.9557146802383,1.0
005870,2024-06-30,45143884.0,424,0.044374154200036806,0.3710392530691422,50695.0,890.4997337015485,1.0
005870,2024-09-30,44841540.0,453,0.05069454966548384,0.40600668487299946,53254.0,842.0313967025951,1.0
005870,2024-12-31,46293517.0,467,0.051719854292323154,0.42438207924448684,53270.0,869.0354233151868,1.0
005870,2025-03-31,47714176.0,482,0.04845390805016272,0.4135159957493555,54020.0,883.268715290633,1.0
005870,2025-06-30,53396537.0,501,0.040219758472347135,0.3669911215403351,54021.0,988.4403657836767,1.0
005870,2025-09-30,54329292.0,516,0.03886534432000377,0.358315768223153,54033.0,1005.4835378379879,1.0
006334,2008-03-31,42800637.0,215,0.0335979959842166,0.3467917778887263,86284.0,496.0437276899541,1.0
006334,2008-06-30,42836243.0,237,0.03348507977611904,0.3500788806338595,86365.0,495.99077172465695,1.0
006334,2008-09-30,60414006.0,246,0.03304680111247617,0.32206346323069523,118763.0,508.6938356222056,1.0
006334,2008-12-31,57316961.0,243,0.03896875182751571,0.3732951054400808,118919.0,481.9832070569043,1.0
006334,2009-03-31,65397673.0,233,0.033272453102341205,0.3283756594825629,119243.0,548.4403528928323,1.0
006334,2009-06-30,83652162.0,225,0.037811034357644394,0.3625374081784043,133548.0,626.3827387905473,1.0
006334,2009-09-30,83656992.0,219,0.038543438064286784,0.3620946949658434,135188.0,618.8196585495754,1.0
006334,2009-12-31,88355720.0,197,0.03719583739049,0.34179334399629135,135324.0,652.9198072773492,1.0
006334,2010-03-31,88486293.0,191,0.03791009529460987,0.3512720439085407,135362.0,653.7011347350069,1.0
006334,2010-06-30,90101974.0,197,0.03681725913079496,0.34657699064395636,135541.0,664.7580732029422,1.0
006334,2010-09-30,93481354.0,209,0.03419329424914485,0.3259210066640669,135562.0,689.5837624112952,1.0
006334,2010-12-31,92899161.0,211,0.03610474449067365,0.33873484605528353,135649.0,684.8495823780493,1.0
006334,2011-03-31,99386982.0,230,0.03331705322936229,0.32792447606468217,135690.0,732.4562016360823,1.0
006334,2011-06-30,97668256.0,249,0.031883209735626944,0.31520641670923255,135690.0,719.7896381457734,1.0
006334,2011-09-30,100871859.0,246,0.028845447613062524,0.2671511090124749,136007.0,741.6666715683751,1.0
006334,2011-12-31,102305923.0,254,0.029384032310011906,0.2701384845528445,136087.0,751.7685230771492,1.0
006334,2012-03-31,103005095.0,247,0.031195911177414187,0.28365116308081656,136161.0,756.4948480108108,1.0
006334,2012-06-30,112800007.0,250,0.029922739437139526,0.2761736619395777,136310.0,827.5255447142542,1.0
006334,2012-09-30,111605749.0,258,0.03064208519764184,0.28001234058292107,153431.0,727.4002580964733,1.0
006334,2012-12-31,110724989.0,261,0.03163186083277559,0.29811872909736753,153431.0,721.6598275446291,1.0
006334,2013-03-31,108630951.0,268,0.03132042732839479,0.3003639726950379,153553.0,707.4492260001433,1.0
