parent_name,coal_mw,gas_mw,solar_mw,wind_mw,fossil_mw,clean_mw,total_mw,alpha,units
Datang Haikou Clean Energy Power Generation Co Ltd,0.0,974.0,0.0,0.0,974.0,0.0,974.0,1.0000,2
Marathon Petroleum Corp,0.0,974.0,0.0,0.0,974.0,0.0,974.0,1.0000,3
Hanwha Corp,472.0,500.0,0.0,0.0,972.0,0.0,972.0,1.0000,5
Scout Clean Energy LLC,0.0,0.0,161.0,810.0,0.0,971.0,971.0,0.0000,5
Toyota Tsusho Corp,52.5,638.2,39.7,235.7,690.7,275.4,966.1,0.7149,10
Platte River Power Authority,454.3,506.0,0.0,0.0,960.3,0.0,960.3,1.0000,8
Elektrani na Severna Makedonija AD,824.0,99.0,0.0,37.0,923.0,37.0,960.0,0.9615,6
Huaneng Taiyuan Dongshan Gas Turbine Heat and Power Co Ltd,0.0,860.0,100.0,0.0,860.0,100.0,960.0,0.8958,3
Guangzhou Development New Energy Co Ltd,0.0,0.0,670.0,285.0,0.0,955.0,955.0,0.0000,11
Greencoat Renewables,0.0,0.0,90.2,860.0,0.0,950.2,950.2,0.0000,23
Sichuan Huadian Neijiang Gas Power Generation Co Ltd,0.0,950.0,0.0,0.0,950.0,0.0,950.0,1.0000,2
Datang (Inner Mongolia) Energy Development Co Ltd,0.0,0.0,650.0,300.0,0.0,950.0,950.0,0.0000,4
Pacific Hydro,0.0,0.0,393.0,556.2,0.0,949.2,949.2,0.0000,15
Xinjiang Investment Development (Group) Co Ltd,822.8,0.0,109.5,16.0,822.8,125.5,948.3,0.8677,17
Dangote Industries Ltd,374.5,570.0,0.0,0.0,944.5,0.0,944.5,1.0000,11
City of Tallahassee - (FL),0.0,944.0,0.0,0.0,944.0,0.0,944.0,1.0000,5
Ternium SA,0.0,938.7,0.0,0.0,938.7,0.0,938.7,1.0000,5
Shenmu County State-owned Assets Operation Co,938.5,0.0,0.0,0.0,938.5,0.0,938.5,1.0000,12
Xiamen Xiangyu Group Co Ltd,938.4,0.0,0.0,0.0,938.4,0.0,938.4,1.0000,10
CMS Energy Corp,35.0,901.0,0.0,0.0,936.0,0.0,936.0,1.0000,6
GCL-Poly (Taicang Port),936.0,0.0,0.0,0.0,936.0,0.0,936.0,1.0000,4
PNM Resources Inc,212.7,719.5,0.0,0.0,932.2,0.0,932.2,1.0000,6
Akenerji Elektrik Üretim AŞ,0.0,904.0,0.0,28.0,904.0,28.0,932.0,0.9700,3
PT Indah Kiat Pulp & Paper Tbk,930.0,0.0,0.0,0.0,930.0,0.0,930.0,1.0000,11
KAR Power,0.0,930.0,0.0,0.0,930.0,0.0,930.0,1.0000,6
PT Pertamina (Persero),0.0,928.0,0.0,0.0,928.0,0.0,928.0,1.0000,6
KEPCO Energy Resources Ltd,0.0,924.0,0.0,0.0,924.0,0.0,924.0,1.0000,6
S. Alam Cold Rolled Steels Ltd,924.0,0.0,0.0,0.0,924.0,0.0,924.0,1.0000,2
Electricity Supply Board,0.0,869.7,54.0,0.0,869.7,54.0,923.7,0.9415,4
EWE AG,0.0,828.1,0.0,95.5,828.1,95.5,923.6,0.8966,8
Energy Development Oman SAOC,0.0,923.4,0.0,0.0,923.4,0.0,923.4,1.0000,14
Agricultural Bank of China Ltd,787.4,135.7,0.0,0.0,923.0,0.0,923.0,1.0000,38
EVN AG,387.1,535.0,0.0,0.0,922.1,0.0,922.1,1.0000,4
Starwood Capital Group Management LLC,0.0,920.3,0.0,0.0,920.3,0.0,920.3,1.0000,10
Abu Dhabi Future Energy Co,0.0,0.0,423.3,496.7,0.0,920.0,920.0,0.0000,12
China Southern Power Grid Energy Storage Co Ltd,0.0,920.0,0.0,0.0,920.0,0.0,920.0,1.0000,2
OVM Petrom,0.0,920.0,0.0,0.0,920.0,0.0,920.0,1.0000,2
Ningxia State Asset Operating Group Co Ltd,0.0,0.0,920.0,0.0,0.0,920.0,920.0,0.0000,1
City Utilities of Springfield - (MO),494.0,425.0,0.0,0.0,919.0,0.0,919.0,1.0000,8
GVK Industries Ltd,0.0,919.0,0.0,0.0,919.0,0.0,919.0,1.0000,3
Edeltech Ltd,0.0,918.5,0.0,0.0,918.5,0.0,918.5,1.0000,10
Consolidated Edison Inc,0.0,716.0,0.0,202.3,716.0,202.3,918.3,0.7797,11
TC Energy Corp,0.0,815.0,103.0,0.0,815.0,103.0,918.0,0.8878,4
EIF CV Holdings LLC,0.0,918.0,0.0,0.0,918.0,0.0,918.0,1.0000,1
Guizhou Wujiang Energy Investment Co Ltd,0.0,0.0,795.0,121.5,0.0,916.6,916.6,0.0000,19
Central Electric Power Cooperative Inc,413.6,502.2,0.0,0.0,915.8,0.0,915.8,1.0000,16
KAMO Electric Cooperative Inc,413.6,502.2,0.0,0.0,915.8,0.0,915.8,1.0000,16
M&A Electric Power Cooperative,413.6,502.2,0.0,0.0,915.8,0.0,915.8,1.0000,16
N.W. Electric Power Cooperative Inc,413.6,502.2,0.0,0.0,915.8,0.0,915.8,1.0000,16
Northeast Missouri Electric Power Cooperative Inc,413.6,502.2,0.0,0.0,915.8,0.0,915.8,1.0000,16
Sho-Me Power Electric Cooperative,413.6,502.2,0.0,0.0,915.8,0.0,915.8,1.0000,16
Longyuan Power Group Shareholding Co Ltd,0.0,0.0,0.0,914.5,0.0,914.5,914.5,0.0000,9
Pine Gate Renewables,0.0,0.0,911.1,0.0,0.0,911.1,911.1,0.0000,14
Manas Taixin Trading Co Ltd,910.0,0.0,0.0,0.0,910.0,0.0,910.0,1.0000,4
Jimah Teknik Sdn Bhd,910.0,0.0,0.0,0.0,910.0,0.0,910.0,1.0000,2
Dingxin Group,907.5,0.0,0.0,0.0,907.5,0.0,907.5,1.0000,6
Renewable Energy Systems (RES),0.0,0.0,20.0,887.2,0.0,907.2,907.2,0.0000,15
Avangrid Renewables LLC,0.0,0.0,906.1,0.0,0.0,906.1,906.1,0.0000,9
Recurrent Energy LLC,0.0,0.0,903.2,0.0,0.0,903.2,903.2,0.0000,13
Actividades de Construcción y Servicios SA,0.0,800.0,100.4,0.0,800.0,100.4,900.4,0.8885,10
Guangdong Golden Horse Tourism Group Stock Co Ltd,900.0,0.0,0.0,0.0,900.0,0.0,900.0,1.0000,2
Jindal Power Ltd,900.0,0.0,0.0,0.0,900.0,0.0,900.0,1.0000,6
Semirara Mining and Power Corp,900.0,0.0,0.0,0.0,900.0,0.0,900.0,1.0000,4
Zhongcheng New Energy Technology (Shenzhen) Co Ltd,0.0,900.0,0.0,0.0,900.0,0.0,900.0,1.0000,2
Henan Tianli Energy Co Ltd,0.0,900.0,0.0,0.0,900.0,0.0,900.0,1.0000,2
Guodian Investment (Rushan) Energy Development Co Ltd,0.0,0.0,0.0,900.0,0.0,900.0,900.0,0.0000,2
China Energy Investment Group CO LTD Shenhua Guoneng Group Co,0.0,0.0,0.0,900.0,0.0,900.0,900.0,0.0000,2
Unión Eléctrica de Cuba,0.0,854.8,43.8,0.0,854.8,43.8,898.6,0.9513,9
Avangrid Inc,0.0,746.0,151.7,0.0,746.0,151.7,897.7,0.8310,10
Huilong International Co Ltd,0.0,896.0,0.0,0.0,896.0,0.0,896.0,1.0000,6
Zhiguang Co Ltd,0.0,896.0,0.0,0.0,896.0,0.0,896.0,1.0000,6
Essentia Energia,0.0,0.0,414.8,480.0,0.0,894.8,894.8,0.0000,22
Palmet Enerji AŞ,0.0,894.0,0.0,0.0,894.0,0.0,894.0,1.0000,3
Morgan Stanley,0.0,893.0,0.0,0.0,893.0,0.0,893.0,1.0000,2
Green Investment Group Ltd,0.0,0.0,0.0,891.6,0.0,891.6,891.6,0.0000,7
East Hope Chemical,891.0,0.0,0.0,0.0,891.0,0.0,891.0,1.0000,4
Bilgin Enerji Yatirim Holding AŞ,0.0,890.0,0.0,0.0,890.0,0.0,890.0,1.0000,2
Huadian (Guizhou) New Energy Development Co Ltd,0.0,0.0,890.0,0.0,0.0,890.0,890.0,0.0000,10
Liberty Power CORP LLC,0.0,0.0,50.0,839.0,0.0,889.0,889.0,0.0000,9
Shaanxi Hydropower Development Co Ltd,0.0,0.0,837.7,50.0,0.0,887.7,887.7,0.0000,13
Avantus,0.0,0.0,885.0,0.0,0.0,885.0,885.0,0.0000,8
Squadron Energy Pty Ltd,0.0,0.0,0.0,885.0,0.0,885.0,885.0,0.0000,3
Eurus Energy Holdings Corp,0.0,0.0,0.0,884.4,0.0,884.4,884.4,0.0000,16
Wulanchabu Municipality Energy Investment and Development Co Ltd,0.0,0.0,147.0,735.0,0.0,882.0,882.0,0.0000,4
GMR Power and Urban Infra Ltd,880.8,0.0,0.0,0.0,880.8,0.0,880.8,1.0000,5
Guangxi Zhuang Autonomous Region Baise Electric Power Co Ltd,880.6,0.0,0.0,0.0,880.6,0.0,880.6,1.0000,4
Xinfa Group Group Co Ltd Xinjiang Co,0.0,0.0,880.0,0.0,0.0,880.0,880.0,0.0000,1
Cubico Sustainable Investments,0.0,0.0,395.0,483.8,0.0,878.8,878.8,0.0000,12
Guodian Guangxi Electric Power Co Ltd,0.0,0.0,39.6,836.0,0.0,875.6,875.6,0.0000,7
SMN Power Holding SAOG,0.0,874.0,0.0,0.0,874.0,0.0,874.0,1.0000,3
APA Group,0.0,362.2,298.0,212.0,362.2,510.0,872.2,0.4153,10
Guizhou Xingyi Sunshine Asset Management Group Co Ltd,871.3,0.0,0.0,0.0,871.3,0.0,871.3,1.0000,26
Meshek Energy - Renewable Energies Ltd,0.0,870.8,0.0,0.0,870.8,0.0,870.8,1.0000,8
Hamilton Liberty O&M LLC,0.0,870.0,0.0,0.0,870.0,0.0,870.0,1.0000,2
Datang Qinghai Energy Development Co Ltd,0.0,0.0,870.0,0.0,0.0,870.0,870.0,0.0000,4
Grupo Ibereólica Renovables,0.0,0.0,99.9,768.6,0.0,868.5,868.5,0.0000,18
CGT Eletrosul,0.0,0.0,0.0,867.8,0.0,867.8,867.8,0.0000,28
Idemitsu Kosan Co Ltd,0.0,581.8,285.8,0.0,581.8,285.8,867.6,0.6706,9
Jinneng Holding Power Group Clean Energy Co Ltd,0.0,0.0,505.0,359.5,0.0,864.5,864.5,0.0000,14
Içdaş Çelik Enerji Tersane Ve Ulaşim Sanayi AŞ,802.5,0.0,0.0,61.0,802.5,61.0,863.5,0.9294,6
Beijing Fuze Energy Investment Co Ltd,856.8,0.0,0.0,0.0,856.8,0.0,856.8,1.0000,4
PGE Energia Odnawialna SA,0.0,0.0,125.0,731.0,0.0,856.0,856.0,0.0000,22
China Power Engineering Consulting Group Co Ltd,600.0,0.0,255.0,0.0,600.0,255.0,855.0,0.7018,3
TexGen Power LLC,0.0,853.0,0.0,0.0,853.0,0.0,853.0,1.0000,3
Jilin Power Co Ltd,0.0,0.0,0.0,850.0,0.0,850.0,850.0,0.0000,4
Union Electric Co,0.0,0.0,150.0,699.0,0.0,849.0,849.0,0.0000,3
China Energy Conservation and Environmental Protection Group Wind Power Co Ltd,0.0,0.0,0.0,849.0,0.0,849.0,849.0,0.0000,12
Xi'an Jinxuan Investment Management Partnership LP,847.3,0.0,0.0,0.0,847.3,0.0,847.3,1.0000,4
NSL Power,0.0,0.0,0.0,846.0,0.0,846.0,846.0,0.0000,11
Zhuhai Jingsheng Industrial Co Ltd,845.6,0.0,0.0,0.0,845.6,0.0,845.6,1.0000,6
Archer-Daniels-Midland Co,842.5,0.0,0.0,0.0,842.5,0.0,842.5,1.0000,16
Intermountain Power Agency,0.0,840.0,0.0,0.0,840.0,0.0,840.0,1.0000,2
Tilt Renewables Pty Ltd,0.0,0.0,0.0,840.0,0.0,840.0,840.0,0.0000,6
Indiana Municipal Power Agency,570.1,256.0,13.5,0.0,826.1,13.5,839.6,0.9839,12
Shenneng North Energy Holding Co Ltd,0.0,0.0,339.5,500.0,0.0,839.5,839.5,0.0000,11
Yongzhou Jiepai Xiehe Wind Power Generation Co Ltd,0.0,0.0,0.0,839.0,0.0,839.0,839.0,0.0000,12
Glenfarne Group LLC,0.0,835.8,0.0,0.0,835.8,0.0,835.8,1.0000,12
China Datang Corporation New Energy Co Ltd,0.0,0.0,180.0,655.0,0.0,835.0,835.0,0.0000,12
Sungrow Renewables Development Co Ltd,0.0,0.0,649.8,184.0,0.0,833.8,833.8,0.0000,14
Chief Keystone Power LLC,831.2,0.0,0.0,0.0,831.2,0.0,831.2,1.0000,2
Aluar Aluminio Argentino SAIC,0.0,585.0,0.0,245.8,585.0,245.8,830.8,0.7041,6
Shantou Investment & Construction GENERAL Corp,828.8,0.0,0.0,0.0,828.8,0.0,828.8,1.0000,4
Indian Oil Corporation Ltd,0.0,714.4,0.0,114.0,714.4,114.0,828.4,0.8624,10
Rio Energy International Inc,0.0,0.0,0.0,828.3,0.0,828.3,828.3,0.0000,30
Hanjin Heavy Industries & Construction Holdings Co Ltd,0.0,827.0,0.0,0.0,827.0,0.0,827.0,1.0000,3
CVC DIF,0.0,0.0,17.0,807.6,0.0,824.6,824.6,0.0000,16
First Generation Holdings Corp,0.0,824.3,0.0,0.0,824.3,0.0,824.3,1.0000,7
Sungrow Power Supply Co Ltd,0.0,0.0,823.9,0.0,0.0,823.9,823.9,0.0000,12
Cordelio Power,0.0,0.0,320.4,503.1,0.0,823.5,823.5,0.0000,11
Xiongya (Virgin),822.3,0.0,0.0,0.0,822.3,0.0,822.3,1.0000,10
Vozrozhdeniye JSC,0.0,820.0,0.0,0.0,820.0,0.0,820.0,1.0000,4
Guangdong Wind Power Generation Co Ltd,0.0,0.0,670.0,149.9,0.0,819.9,819.9,0.0000,9
Hebei Jiantou New Energy Co Ltd,0.0,0.0,194.0,625.0,0.0,819.0,819.0,0.0000,14
Nanshan Group Co Ltd,815.7,0.0,0.0,0.0,815.7,0.0,815.7,1.0000,11
Abadan Power Generation Company PJSC,0.0,814.0,0.0,0.0,814.0,0.0,814.0,1.0000,1
TCC Group Holdings Co Ltd,792.0,0.0,21.2,0.0,792.0,21.2,813.2,0.9739,3
City of Bishkek,813.0,0.0,0.0,0.0,813.0,0.0,813.0,1.0000,9
AltaGas Ltd,0.0,812.0,0.0,0.0,812.0,0.0,812.0,1.0000,4
Mahindra Susten,0.0,0.0,812.0,0.0,0.0,812.0,812.0,0.0000,5
Shandong Green Energy Investment Co Ltd,0.0,0.0,311.2,500.0,0.0,811.2,811.2,0.0000,7
Ranger Power,0.0,0.0,811.0,0.0,0.0,811.0,811.0,0.0000,7
Beijing Xinneng Jiahua Technology Development Co Ltd,810.2,0.0,0.0,0.0,810.2,0.0,810.2,1.0000,6
Samruk-Kazyna SWF JSC,500.0,310.0,0.0,0.0,810.0,0.0,810.0,1.0000,4
Energiequelle GmbH,0.0,0.0,0.0,809.0,0.0,809.0,809.0,0.0000,43
Mountain State Energy Holdings LLC,808.0,0.0,0.0,0.0,808.0,0.0,808.0,1.0000,1
BKV Corp,0.0,803.0,0.0,0.0,803.0,0.0,803.0,1.0000,2
PPG - O&M Panda Sherman Power LLC,0.0,803.0,0.0,0.0,803.0,0.0,803.0,1.0000,1
RLC Power Holding Co,0.0,802.8,0.0,0.0,802.8,0.0,802.8,1.0000,3
Otter Tail Corp,403.3,399.0,0.0,0.0,802.3,0.0,802.3,1.0000,4
Botswana Power Corp,732.0,70.0,0.0,0.0,802.0,0.0,802.0,1.0000,9
Electricite du Cambodge,0.0,800.5,0.0,0.0,800.5,0.0,800.5,1.0000,4
Jiangsu Electric Power Development Co Ltd,428.9,351.2,20.0,0.0,780.1,20.0,800.1,0.9750,21
Tianhe Investment,800.0,0.0,0.0,0.0,800.0,0.0,800.0,1.0000,4
Luoyang Guohong Investment Holding Group Co Ltd,800.0,0.0,0.0,0.0,800.0,0.0,800.0,1.0000,4
Jaslene Ltd,800.0,0.0,0.0,0.0,800.0,0.0,800.0,1.0000,4
City of Lakeland - (FL),0.0,800.0,0.0,0.0,800.0,0.0,800.0,1.0000,5
China Energy Construction Group Tianjin Power Construction Co Ltd,0.0,0.0,800.0,0.0,0.0,800.0,800.0,0.0000,2
Changji Gurbantünggüt Desert Base New Energy Development LTD Anhui Energy Branch Co,0.0,0.0,800.0,0.0,0.0,800.0,800.0,0.0000,1
Huadian Xianjiang Power Generation Co Ltd,0.0,0.0,300.0,500.0,0.0,800.0,800.0,0.0000,2
Guangdong Energy Group Xinjiang Co Ltd,0.0,0.0,300.0,500.0,0.0,800.0,800.0,0.0000,3
Inner Mongolia Huolinhe Open-Pit Coal Co Ltd,0.0,0.0,0.0,800.0,0.0,800.0,800.0,0.0000,4
Beijing Energy Clean Energy and Power Shareholding Inner Mongolia Branch Co Ltd,0.0,0.0,0.0,800.0,0.0,800.0,800.0,0.0000,2
Beijing Jingneng International Energy Co Ltd,0.0,0.0,0.0,800.0,0.0,800.0,800.0,0.0000,1
Mori Goldwind Tianrun Guochuang Experimental Windpower Co Ltd,0.0,0.0,0.0,800.0,0.0,800.0,800.0,0.0000,1
Huadian New Energy Xinjiang Co,0.0,0.0,0.0,800.0,0.0,800.0,800.0,0.0000,1
Beijing Zhonghe Zero Carbon Energy Co Ltd,0.0,0.0,0.0,800.0,0.0,800.0,800.0,0.0000,3
Ministry of Electricity (Kurdistan),0.0,799.0,0.0,0.0,799.0,0.0,799.0,1.0000,6
Footprint Power SH DevCo GP LLC,0.0,798.0,0.0,0.0,798.0,0.0,798.0,1.0000,2
California Resources Corp,0.0,797.0,0.0,0.0,797.0,0.0,797.0,1.0000,5
East Japan Railway Co Ltd,0.0,796.4,0.0,0.0,796.4,0.0,796.4,1.0000,4
Jingye Group Co Ltd,0.0,795.0,0.0,0.0,795.0,0.0,795.0,1.0000,10
Huaneng Lancangjiang Hydropower Co Ltd,0.0,0.0,794.8,0.0,0.0,794.8,794.8,0.0000,10
CK Infrastructure Holdings Ltd,0.0,790.4,0.0,0.0,790.4,0.0,790.4,1.0000,5
Shan XI HUA YANG Group New ENERGY Co Ltd,790.0,0.0,0.0,0.0,790.0,0.0,790.0,1.0000,5
Thermal Power Plant 4 JSC,789.0,0.0,0.0,0.0,789.0,0.0,789.0,1.0000,7
China Three Gorges New Energy Co Ltd,0.0,0.0,483.0,305.0,0.0,788.0,788.0,0.0000,9
Ningdong Energy and Chemical Base Committee,787.6,0.0,0.0,0.0,787.6,0.0,787.6,1.0000,2
EDF Belgium SA,0.0,787.5,0.0,0.0,787.5,0.0,787.5,1.0000,12
Anadolu Birlik Holding AŞ,787.2,0.0,0.0,0.0,787.2,0.0,787.2,1.0000,10
Enel Green Power SA,0.0,0.0,386.5,399.0,0.0,785.5,785.5,0.0000,14
Alfanar Group,0.0,0.0,50.0,735.0,0.0,785.0,785.0,0.0000,8
Shanxi Gemeng International Energy Group Co Ltd,436.5,0.0,50.0,298.5,436.5,348.5,785.0,0.5560,43
Weifang Investment Group Co Ltd,784.0,0.0,0.0,0.0,784.0,0.0,784.0,1.0000,7
Hangzhou Jinjiang Group Co Ltd,782.8,0.0,0.0,0.0,782.8,0.0,782.8,1.0000,15
Zhejiang Chint Electrics Co Ltd,0.0,0.0,782.0,0.0,0.0,782.0,782.0,0.0000,4
Skyline Renewables,0.0,0.0,250.0,531.4,0.0,781.4,781.4,0.0000,7
Lincoln Electric System,308.7,472.0,0.0,0.0,780.7,0.0,780.7,1.0000,7
Potentia Renewables,0.0,0.0,0.0,780.7,0.0,780.7,780.7,0.0000,9
Puente Mayorga Generación SLU,0.0,780.5,0.0,0.0,780.5,0.0,780.5,1.0000,2
Zhejiang Guohua Yuyao Gas Power Generation Co Ltd,0.0,780.0,0.0,0.0,780.0,0.0,780.0,1.0000,1
China Power Investment Zhuhai Hengqin Thermal Power Co Ltd,0.0,780.0,0.0,0.0,780.0,0.0,780.0,1.0000,2
Xinjiang Jinlong Electric Power Group Co Ltd,0.0,0.0,780.0,0.0,0.0,780.0,780.0,0.0000,3
Tenaska Inc,0.0,0.0,453.0,325.3,0.0,778.3,778.3,0.0000,7
Meridian Energy,0.0,0.0,0.0,773.0,0.0,773.0,773.0,0.0000,8
Oriental Hope Investment Holding Co Ltd,772.4,0.0,0.0,0.0,772.4,0.0,772.4,1.0000,16
Binzhou Jiahong Industrial Investment Partnership LP,771.5,0.0,0.0,0.0,771.5,0.0,771.5,1.0000,7
Fred Olsen Renewables AB,0.0,0.0,0.0,769.8,0.0,769.8,769.8,0.0000,13
GMR Group,0.0,768.0,0.0,0.0,768.0,0.0,768.0,1.0000,2
Al Suwadi Power Company SAOG,0.0,766.0,0.0,0.0,766.0,0.0,766.0,1.0000,1
Al Batinah Power Company SAOG,0.0,766.0,0.0,0.0,766.0,0.0,766.0,1.0000,1
NOTUS Energy,0.0,0.0,0.0,765.5,0.0,765.5,765.5,0.0000,37
Ningbo Development & Investment Group Co Ltd,138.6,624.5,0.0,0.0,763.1,0.0,763.1,1.0000,10
Enefit Green,0.0,0.0,105.9,657.0,0.0,762.9,762.9,0.0000,16
Nantong Urban Construction Group Co Ltd,762.0,0.0,0.0,0.0,762.0,0.0,762.0,1.0000,8
City of Colorado Springs (Colorado),207.0,554.0,0.0,0.0,761.0,0.0,761.0,1.0000,2
Capital Advisors,760.0,0.0,0.0,0.0,760.0,0.0,760.0,1.0000,5
Inner Mongolia Electricity Investment and Energy Shareholdings Co Ltd,0.0,0.0,660.0,100.0,0.0,760.0,760.0,0.0000,4
Fujian Province Investment Development Group Co Ltd,446.4,312.0,0.0,0.0,758.4,0.0,758.4,1.0000,9
TBEA Xinjiang New Energy Co Ltd,0.0,0.0,480.0,278.0,0.0,758.0,758.0,0.0000,13
Hunan Xiangtou Holding Group Co Ltd,665.8,0.0,9.0,82.4,665.8,91.4,757.2,0.8793,13
Ningxia Huimin Investment and Financing Co Ltd,751.8,0.0,5.4,0.0,751.8,5.4,757.2,0.9929,15
Electric Power Generation Enterprise,0.0,756.7,0.0,0.0,756.7,0.0,756.7,1.0000,6
Norsk Vind AS,0.0,0.0,0.0,756.5,0.0,756.5,756.5,0.0000,4
Huadian Inner Mongolia Energy Co Ltd,0.0,0.0,50.0,705.0,0.0,755.0,755.0,0.0000,7
Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets,754.8,0.0,0.0,0.0,754.8,0.0,754.8,1.0000,7
Ulanqab Energy Investment and Development Co Ltd,0.0,0.0,30.0,724.8,0.0,754.8,754.8,0.0000,5
Hindustan Zinc Ltd,474.0,0.0,0.0,280.0,474.0,280.0,754.0,0.6286,13
Novatus Energy LLC,0.0,0.0,120.0,634.0,0.0,754.0,754.0,0.0000,4
Oil and Natural Gas Corporation Ltd,0.0,600.6,0.0,153.0,600.6,153.0,753.6,0.7970,6
Iberdrola Renovables SA,0.0,0.0,753.0,0.0,0.0,753.0,753.0,0.0000,5
Empresa de Generación Eléctrica Punta Catalina SA,752.0,0.0,0.0,0.0,752.0,0.0,752.0,1.0000,2
Axpo Holding AG,0.0,718.8,0.0,33.0,718.8,33.0,751.8,0.9561,8
Qaiwan Group,0.0,750.0,0.0,0.0,750.0,0.0,750.0,1.0000,1
Tianjin Zhonghuan New Energy Co Ltd,0.0,0.0,750.0,0.0,0.0,750.0,750.0,0.0000,6
Shanghai ZOESOLAR Energy Technology Co Ltd,0.0,0.0,750.0,0.0,0.0,750.0,750.0,0.0000,5
Fukang Zhongtai Green Energy New Energy Power Generation Co Ltd,0.0,0.0,750.0,0.0,0.0,750.0,750.0,0.0000,2
IndiGrid Infrastructure Trust,0.0,0.0,750.0,0.0,0.0,750.0,750.0,0.0000,11
Essel Surya Urja,0.0,0.0,750.0,0.0,0.0,750.0,750.0,0.0000,2
The Silk Road Fund Co Ltd,0.0,749.4,0.0,0.0,749.4,0.0,749.4,1.0000,11
Jinkai New Energy Technology Co Ltd,0.0,0.0,748.7,0.0,0.0,748.7,748.7,0.0000,14
Avista Corp,233.4,515.0,0.0,0.0,748.4,0.0,748.4,1.0000,6
Wuhan Economic Development Investment (Group) Co Ltd,748.1,0.0,0.0,0.0,748.1,0.0,748.1,1.0000,22
ORIX Corp,198.8,0.0,252.5,295.0,198.8,547.5,746.3,0.2664,19
Shandong Jinling Group Co Ltd,746.2,0.0,0.0,0.0,746.2,0.0,746.2,1.0000,6
Taaleri Energia Funds Management Oy,0.0,0.0,60.0,685.2,0.0,745.2,745.2,0.0000,14
Ibitu Energia,0.0,0.0,213.0,532.2,0.0,745.2,745.2,0.0000,27
Leap Green Group,0.0,0.0,0.0,745.0,0.0,745.0,745.0,0.0000,15
PT Bintang Delapan Group,742.5,0.0,0.0,0.0,742.5,0.0,742.5,1.0000,6
Aluminum Corporation of China,742.0,0.0,0.0,0.0,742.0,0.0,742.0,1.0000,5
Alarko Holding AŞ,660.0,82.0,0.0,0.0,742.0,0.0,742.0,1.0000,3
MGE Energy Inc,327.7,413.6,0.0,0.0,741.3,0.0,741.3,1.0000,10
MEAG,0.0,0.0,318.0,420.4,0.0,738.4,738.4,0.0000,7
Shenzhen Nanshan Power Co Ltd,0.0,738.0,0.0,0.0,738.0,0.0,738.0,1.0000,5
Iberdrola Australia Ltd,0.0,0.0,0.0,737.7,0.0,737.7,737.7,0.0000,7
East Azerbaijan Power Generation Management Co,0.0,736.0,0.0,0.0,736.0,0.0,736.0,1.0000,2
Solarpack,0.0,0.0,736.0,0.0,0.0,736.0,736.0,0.0000,10
Datang (Jinhua) Clean Energy Co Ltd,0.0,735.0,0.0,0.0,735.0,0.0,735.0,1.0000,1
Silk Road Fund,0.0,735.0,0.0,0.0,735.0,0.0,735.0,1.0000,1
Bangla Trac Ltd,0.0,733.4,0.0,0.0,733.4,0.0,733.4,1.0000,7
Quinbrook Infrastructure Partners Ltd,0.0,0.0,718.0,15.0,0.0,733.0,733.0,0.0000,3
IMM Investment Corp,0.0,732.3,0.0,0.0,732.3,0.0,732.3,1.0000,4
China Energy Conservation Windpower Shareholding Co Ltd,0.0,0.0,0.0,732.0,0.0,732.0,732.0,0.0000,7
National Iranian Petrochemical Co,0.0,730.1,0.0,0.0,730.1,0.0,730.1,1.0000,30
RATCH-Australia Corporation Pty Ltd,0.0,0.0,42.0,688.0,0.0,730.0,730.0,0.0000,8
DTEK Renewables,0.0,0.0,486.0,244.0,0.0,730.0,730.0,0.0000,6
Public Electricity Corp,0.0,729.9,0.0,0.0,729.9,0.0,729.9,1.0000,8
Tianjin Fuhuan Enterprise Management Consulting Co Ltd,0.0,0.0,679.0,50.0,0.0,729.0,729.0,0.0000,17
Goldman Sachs Renewable Power,0.0,0.0,728.0,0.0,0.0,728.0,728.0,0.0000,13
PT Bukit Asam Tbk,725.6,0.0,0.0,0.0,725.6,0.0,725.6,1.0000,4
Yan'an Energy Chemical (Group) Co Ltd,700.0,0.0,0.0,25.0,700.0,25.0,725.0,0.9655,3
Mainova AG,186.9,491.9,45.0,0.0,678.8,45.0,723.8,0.9378,19
Jinfeng Runhang New Energy Co Ltd,0.0,0.0,0.0,723.5,0.0,723.5,723.5,0.0000,4
China Power Investment Co Ltd,723.2,0.0,0.0,0.0,723.2,0.0,723.2,1.0000,6
TerraForm Power Operating LLC,0.0,0.0,60.0,663.0,0.0,723.0,723.0,0.0000,14
Stena Renewables Energy AB,0.0,0.0,0.0,721.0,0.0,721.0,721.0,0.0000,13
State Grid Shanxi Electric Power Company Trade Union Committee,720.0,0.0,0.0,0.0,720.0,0.0,720.0,1.0000,4
Sonagás,0.0,720.0,0.0,0.0,720.0,0.0,720.0,1.0000,2
National Investment Fund Holding Company Ltd,0.0,720.0,0.0,0.0,720.0,0.0,720.0,1.0000,2
produção independente de energia elétrica (PIE),0.0,0.0,0.0,720.0,0.0,720.0,720.0,0.0000,15
Lucky Cement Ltd,660.0,0.0,59.0,0.0,660.0,59.0,719.0,0.9179,3
CEE Group,0.0,0.0,282.2,435.0,0.0,717.2,717.2,0.0000,30
