gvkey,year,coal_mw,gas_mw,fossil_mw,clean_mw,total_mw,alpha,coal_share,n_plants
205365,2021,16640.2,5701.1,22341.2,6809.4,29150.7,0.7664,0.5708,172
205365,2022,17300.2,6506.5,23806.6,7329.4,31136.1,0.7646,0.5556,184
205365,2023,18970.2,6556.5,25526.6,7758.5,33285.2,0.7669,0.5699,191
205365,2024,20423.2,6717.7,27140.9,8211.0,35351.9,0.7677,0.5777,198
205365,2025,20876.2,7284.0,28160.1,8232.5,36392.6,0.7738,0.5736,205
205365,2026,21596.2,7284.0,28880.1,8232.5,37112.6,0.7782,0.5819,207
011188,2010,13081.2,2423.8,15505.0,3596.0,19101.0,0.8117,0.6848,94
011188,2011,13081.2,2843.8,15925.0,3596.0,19521.0,0.8158,0.6701,97
011188,2012,13431.2,2983.8,16415.0,3727.0,20142.0,0.8150,0.6668,103
011188,2013,14108.6,3427.5,17536.1,3932.7,21468.8,0.8168,0.6572,114
011188,2014,14565.9,3547.5,18113.4,4086.1,22199.5,0.8159,0.6561,123
011188,2015,14565.9,3947.5,18513.4,4512.1,23025.5,0.8040,0.6326,132
011188,2016,14497.2,3947.5,18444.7,4816.3,23261.0,0.7929,0.6232,136
011188,2017,15403.2,4090.1,19493.2,4991.3,24484.5,0.7961,0.6291,143
011188,2018,16103.2,4090.1,20193.2,5265.8,25459.0,0.7932,0.6325,149
011188,2019,16103.2,4090.1,20193.2,5413.0,25606.2,0.7886,0.6289,152
011188,2020,16103.2,4090.1,20193.2,5909.4,26102.7,0.7736,0.6169,158
011188,2021,15888.2,4558.1,20446.2,6809.4,27255.7,0.7502,0.5829,161
011188,2022,16548.2,5363.5,21911.6,7329.4,29241.1,0.7493,0.5659,173
011188,2023,18218.2,5413.5,23631.6,7758.5,31390.2,0.7528,0.5804,180
011188,2024,19671.2,5574.7,25245.9,8211.0,33456.9,0.7546,0.5880,187
011188,2025,20124.2,6141.0,26265.1,8232.5,34497.6,0.7614,0.5833,194
011188,2026,20844.2,6141.0,26985.1,8232.5,35217.6,0.7662,0.5919,196
101769,2010,14187.2,4530.4,18717.6,3754.0,22471.6,0.8329,0.6313,105
101769,2011,14187.2,5087.0,19274.2,3754.0,23028.2,0.8370,0.6161,112
101769,2012,14537.2,5227.0,19764.2,3885.0,23649.2,0.8357,0.6147,118
101769,2013,15214.6,5748.4,20962.9,4090.7,25053.6,0.8367,0.6073,131
101769,2014,15671.9,5868.4,21540.3,4244.1,25784.4,0.8354,0.6078,140
101769,2015,15671.9,6268.4,21940.3,4670.1,26610.4,0.8245,0.5889,149
101769,2016,15603.2,6557.4,22160.5,4974.3,27134.8,0.8167,0.5750,154
101769,2017,16509.2,6699.9,23209.1,5149.3,28358.4,0.8184,0.5822,161
101769,2018,17209.2,6699.9,23909.1,5423.8,29332.9,0.8151,0.5867,167
101769,2019,17209.2,6699.9,23909.1,5571.0,29480.1,0.8110,0.5838,170
101769,2020,17209.2,6699.9,23909.1,6067.4,29976.5,0.7976,0.5741,176
101769,2021,16994.2,7317.9,24312.1,6967.4,31279.5,0.7773,0.5433,180
101769,2022,17498.2,8168.5,25666.7,7487.4,33154.1,0.7742,0.5278,192
101769,2023,19668.2,8518.5,28186.7,7916.5,36103.2,0.7807,0.5448,202
101769,2024,21121.2,8679.7,29800.9,8369.0,38169.9,0.7807,0.5533,209
101769,2025,21574.2,9246.0,30820.2,8390.5,39210.6,0.7860,0.5502,216
101769,2026,22294.2,9246.0,31540.2,8439.2,39979.4,0.7889,0.5576,219
066624,2010,13081.2,2423.8,15505.0,3596.0,19101.0,0.8117,0.6848,94
066624,2011,13081.2,2843.8,15925.0,3596.0,19521.0,0.8158,0.6701,97
066624,2012,13431.2,2983.8,16415.0,3727.0,20142.0,0.8150,0.6668,103
066624,2013,14108.6,3427.5,17536.1,3932.7,21468.8,0.8168,0.6572,114
066624,2014,14565.9,3547.5,18113.4,4086.1,22199.5,0.8159,0.6561,123
066624,2015,14565.9,3947.5,18513.4,4512.1,23025.5,0.8040,0.6326,132
066624,2016,14497.2,3947.5,18444.7,4816.3,23261.0,0.7929,0.6232,136
066624,2017,15403.2,4090.1,19493.2,4991.3,24484.5,0.7961,0.6291,143
066624,2018,16103.2,4090.1,20193.2,5265.8,25459.0,0.7932,0.6325,149
066624,2019,16103.2,4090.1,20193.2,5413.0,25606.2,0.7886,0.6289,152
066624,2020,16103.2,4090.1,20193.2,5909.4,26102.7,0.7736,0.6169,158
066624,2021,15888.2,4558.1,20446.2,6809.4,27255.7,0.7502,0.5829,161
066624,2022,16548.2,5363.5,21911.6,7329.4,29241.1,0.7493,0.5659,173
066624,2023,18218.2,5413.5,23631.6,7758.5,31390.2,0.7528,0.5804,180
066624,2024,19671.2,5574.7,25245.9,8211.0,33456.9,0.7546,0.5880,187
066624,2025,20124.2,6141.0,26265.1,8232.5,34497.6,0.7614,0.5833,194
066624,2026,20844.2,6141.0,26985.1,8232.5,35217.6,0.7662,0.5919,196
001440,2010,34480.1,9921.8,44401.9,3596.0,47997.9,0.9251,0.7184,187
001440,2011,34480.1,10341.8,44821.9,3596.0,48417.9,0.9257,0.7121,190
001440,2012,34619.5,11159.8,45779.3,3727.0,49506.3,0.9247,0.6993,196
001440,2013,35296.8,11603.5,46900.3,3932.7,50833.0,0.9226,0.6944,207
001440,2014,35696.6,11723.5,47420.1,4086.1,51506.2,0.9207,0.6931,215
001440,2015,30907.9,12123.5,43031.4,4512.1,47543.5,0.9051,0.6501,205
001440,2016,29052.7,12879.0,41931.7,4816.3,46747.9,0.8970,0.6215,207
001440,2017,29958.7,13021.6,42980.2,4991.3,47971.5,0.8960,0.6245,214
001440,2018,30658.7,13021.6,43680.2,5265.8,48946.0,0.8924,0.6264,220
001440,2019,29770.9,13021.6,42792.4,5413.0,48205.4,0.8877,0.6176,221
001440,2020,28929.4,13021.6,41950.9,5909.4,47860.3,0.8765,0.6045,226
001440,2021,28424.6,13489.6,41914.2,6809.4,48723.6,0.8602,0.5834,228
001440,2022,29084.6,14295.0,43379.6,7329.4,50709.0,0.8555,0.5736,240
001440,2023,30135.4,14345.0,44480.4,7758.5,52238.9,0.8515,0.5769,246
001440,2024,31588.4,14506.2,46094.6,8211.0,54305.7,0.8488,0.5817,253
001440,2025,32041.4,15072.5,47113.9,8232.5,55346.4,0.8513,0.5789,260
001440,2026,32761.4,15545.5,48306.9,8232.5,56539.4,0.8544,0.5794,263
201913,2010,13081.2,2423.8,15505.0,3596.0,19101.0,0.8117,0.6848,94
201913,2011,13081.2,2843.8,15925.0,3596.0,19521.0,0.8158,0.6701,97
201913,2012,13431.2,2983.8,16415.0,3727.0,20142.0,0.8150,0.6668,103
201913,2013,14108.6,3427.5,17536.1,3932.7,21468.8,0.8168,0.6572,114
201913,2014,14565.9,3547.5,18113.4,4086.1,22199.5,0.8159,0.6561,123
201913,2015,14565.9,3947.5,18513.4,4512.1,23025.5,0.8040,0.6326,132
201913,2016,14497.2,3947.5,18444.7,4816.3,23261.0,0.7929,0.6232,136
201913,2017,15403.2,4090.1,19493.2,4991.3,24484.5,0.7961,0.6291,143
201913,2018,16103.2,4090.1,20193.2,5265.8,25459.0,0.7932,0.6325,149
201913,2019,16103.2,4090.1,20193.2,5413.0,25606.2,0.7886,0.6289,152
201913,2020,16103.2,4090.1,20193.2,5909.4,26102.7,0.7736,0.6169,158
201913,2021,15888.2,4558.1,20446.2,6817.4,27263.7,0.7499,0.5828,162
201913,2022,16548.2,5363.5,21911.6,7337.4,29249.1,0.7491,0.5658,174
201913,2023,18218.2,5413.5,23631.6,7766.5,31398.2,0.7526,0.5802,181
201913,2024,19671.2,5574.7,25245.9,8219.0,33464.9,0.7544,0.5878,188
201913,2025,20124.2,6141.0,26265.1,8240.5,34505.6,0.7612,0.5832,195
201913,2026,20844.2,6141.0,26985.1,8240.5,35225.6,0.7661,0.5917,197
100688,2010,17843.9,29400.4,47244.3,3655.4,50899.7,0.9282,0.3506,256
100688,2011,17843.9,29858.6,47702.5,3655.4,51357.9,0.9288,0.3474,260
100688,2012,18193.9,30296.1,48490.0,3786.4,52276.4,0.9276,0.3480,267
100688,2013,19732.8,31584.8,51317.6,3992.1,55309.6,0.9278,0.3568,284
100688,2014,20190.1,33382.3,53572.4,4145.4,57717.9,0.9282,0.3498,300
100688,2015,20190.1,33782.3,53972.4,4571.4,58543.9,0.9219,0.3449,309
100688,2016,20121.4,34492.3,54613.7,4875.6,59489.3,0.9180,0.3382,315
100688,2017,21027.4,35430.5,56457.9,5050.6,61508.6,0.9179,0.3419,325
100688,2018,21832.4,36087.5,57919.9,5325.1,63245.0,0.9158,0.3452,334
100688,2019,21832.4,36263.7,58096.0,5472.3,63568.4,0.9139,0.3434,339
100688,2020,21770.9,36263.7,58034.5,5968.8,64003.4,0.9067,0.3402,344
100688,2021,21967.7,34324.9,56292.6,6868.8,63161.4,0.8912,0.3478,332
100688,2022,23162.7,34867.8,58030.5,7388.8,65419.3,0.8871,0.3541,343
100688,2023,25482.7,32392.8,57875.5,7817.9,65693.4,0.8810,0.3879,346
100688,2024,26935.7,33074.0,60009.7,8270.4,68280.2,0.8789,0.3945,355
100688,2025,27388.7,34057.4,61446.1,8291.8,69738.0,0.8811,0.3927,364
100688,2026,28108.7,34057.4,62166.1,8291.8,70458.0,0.8823,0.3989,366
013353,2010,13081.2,2423.8,15505.0,3761.0,19266.0,0.8048,0.6790,96
013353,2011,13081.2,2843.8,15925.0,3923.0,19848.0,0.8023,0.6591,100
013353,2012,13431.2,2983.8,16415.0,4054.0,20469.0,0.8019,0.6562,106
013353,2013,14108.6,3427.5,17536.1,4259.7,21795.8,0.8046,0.6473,117
013353,2014,14565.9,3547.5,18113.4,4413.1,22526.5,0.8041,0.6466,126
013353,2015,14565.9,3947.5,18513.4,4839.1,23352.5,0.7928,0.6237,135
013353,2016,14497.2,3947.5,18444.7,5143.3,23588.0,0.7820,0.6146,139
013353,2017,15403.2,4090.1,19493.2,5318.3,24811.5,0.7857,0.6208,146
013353,2018,16103.2,4090.1,20193.2,5592.8,25786.0,0.7831,0.6245,152
013353,2019,16103.2,4090.1,20193.2,5740.0,25933.2,0.7787,0.6209,155
013353,2020,16103.2,4090.1,20193.2,6236.4,26429.7,0.7640,0.6093,161
013353,2021,15888.2,4558.1,20446.2,7136.4,27582.7,0.7413,0.5760,164
013353,2022,16548.2,5363.5,21911.6,7656.4,29568.1,0.7411,0.5597,176
013353,2023,18218.2,5413.5,23631.6,8085.5,31717.2,0.7451,0.5744,183
013353,2024,19671.2,5574.7,25245.9,8538.0,33783.9,0.7473,0.5823,190
013353,2025,20124.2,6141.0,26265.1,8559.5,34824.6,0.7542,0.5779,197
013353,2026,20844.2,6141.0,26985.1,8559.5,35544.6,0.7592,0.5864,199
100450,2010,18243.9,29580.0,47823.9,3910.5,51734.4,0.9244,0.3526,264
100450,2011,18243.9,30261.9,48505.8,3910.5,52416.2,0.9254,0.3481,274
100450,2012,18593.9,30699.4,49293.3,4041.5,53334.7,0.9242,0.3486,281
100450,2013,20132.8,31988.1,52120.8,4281.8,56402.6,0.9241,0.3569,299
100450,2014,20590.1,33785.6,54375.7,4435.2,58810.9,0.9246,0.3501,315
100450,2015,20590.1,34185.6,54775.7,4861.2,59636.9,0.9185,0.3453,324
100450,2016,20521.4,34895.6,55416.9,5165.4,60582.3,0.9147,0.3387,330
100450,2017,21427.4,35833.8,57261.2,5340.4,62601.6,0.9147,0.3423,340
100450,2018,22232.4,36490.8,58723.2,5614.9,64338.0,0.9127,0.3456,349
100450,2019,22232.4,36666.9,58899.3,5774.6,64673.9,0.9107,0.3438,355
100450,2020,22170.9,36666.9,58837.8,6271.1,65108.9,0.9037,0.3405,360
100450,2021,22287.2,34728.1,57015.3,7171.1,64186.4,0.8883,0.3472,347
100450,2022,23482.2,35271.0,58753.2,7697.5,66450.7,0.8842,0.3534,359
100450,2023,25802.2,32796.0,58598.2,8141.6,66739.8,0.8780,0.3866,364
100450,2024,27255.2,33477.3,60732.4,8608.8,69341.3,0.8758,0.3931,374
100450,2025,27708.2,34303.5,62011.7,8630.3,70642.0,0.8778,0.3922,382
100450,2026,28428.2,34303.5,62731.7,8864.3,71596.0,0.8762,0.3971,385
100488,2010,15748.9,11853.5,27602.4,3629.5,31231.9,0.8838,0.5043,153
100488,2011,15748.9,12273.5,28022.4,3629.5,31651.9,0.8853,0.4976,156
100488,2012,16098.9,12413.5,28512.4,3760.5,32272.9,0.8835,0.4988,162
100488,2013,16776.2,12986.5,29762.8,3966.2,33728.9,0.8824,0.4974,175
100488,2014,17233.6,13106.5,30340.1,4119.6,34459.7,0.8805,0.5001,184
100488,2015,17233.6,13580.0,30813.6,4545.6,35359.2,0.8714,0.4874,194
100488,2016,17164.8,14080.0,31244.9,4849.8,36094.6,0.8656,0.4756,199
100488,2017,18070.8,14222.6,32293.4,5024.8,37318.2,0.8654,0.4842,206
100488,2018,18770.8,14222.6,32993.4,5299.2,38292.7,0.8616,0.4902,212
100488,2019,19770.8,14280.9,34051.7,5446.5,39498.2,0.8621,0.5006,217
100488,2020,19770.8,14280.9,34051.7,5942.9,39994.6,0.8514,0.4943,223
100488,2021,19555.8,14748.9,34304.7,6842.9,41147.6,0.8337,0.4753,226
100488,2022,20215.8,13954.3,34170.1,7362.9,41533.0,0.8227,0.4867,235
100488,2023,21885.8,14004.3,35890.1,7792.0,43682.1,0.8216,0.5010,242
100488,2024,23338.8,14165.5,37504.4,8244.5,45748.9,0.8198,0.5102,249
100488,2025,23791.8,14731.8,38523.6,8266.0,46789.6,0.8233,0.5085,256
100488,2026,24511.8,15542.4,40054.2,8266.0,48320.2,0.8289,0.5073,260
260071,2010,13081.2,2423.8,15505.0,3596.0,19101.0,0.8117,0.6848,94
260071,2011,13081.2,2843.8,15925.0,3596.0,19521.0,0.8158,0.6701,97
260071,2012,13431.2,2983.8,16415.0,3727.0,20142.0,0.8150,0.6668,103
260071,2013,14108.6,3427.5,17536.1,3932.7,21468.8,0.8168,0.6572,114
260071,2014,14565.9,3547.5,18113.4,4086.1,22199.5,0.8159,0.6561,123
260071,2015,14565.9,3947.5,18513.4,4512.1,23025.5,0.8040,0.6326,132
260071,2016,14497.2,3947.5,18444.7,4816.3,23261.0,0.7929,0.6232,136
260071,2017,15403.2,4090.1,19493.2,4991.3,24484.5,0.7961,0.6291,143
260071,2018,16103.2,4090.1,20193.2,5265.8,25459.0,0.7932,0.6325,149
260071,2019,16103.2,4090.1,20193.2,5413.0,25606.2,0.7886,0.6289,152
260071,2020,16103.2,4090.1,20193.2,5909.4,26102.7,0.7736,0.6169,158
260071,2021,15888.2,4558.1,20446.2,6809.4,27255.7,0.7502,0.5829,161
260071,2022,16548.2,5363.5,21911.6,7329.4,29241.1,0.7493,0.5659,173
260071,2023,18218.2,5413.5,23631.6,7758.5,31390.2,0.7528,0.5804,180
260071,2024,19671.2,5574.7,25245.9,8211.0,33456.9,0.7546,0.5880,187
260071,2025,20124.2,6141.0,26265.1,8232.5,34497.6,0.7614,0.5833,194
260071,2026,20844.2,6141.0,26985.1,8232.5,35217.6,0.7662,0.5919,196
100365,2010,15331.2,4221.8,19553.0,3596.0,23149.0,0.8447,0.6623,107
100365,2011,15331.2,4641.8,19973.0,3596.0,23569.0,0.8474,0.6505,110
100365,2012,15681.2,4781.8,20463.0,3727.0,24190.0,0.8459,0.6483,116
100365,2013,16358.6,5225.5,21584.1,3932.7,25516.8,0.8459,0.6411,127
100365,2014,16815.9,5345.5,22161.4,4086.1,26247.5,0.8443,0.6407,136
100365,2015,16815.9,5745.5,22561.4,4512.1,27073.5,0.8333,0.6211,145
100365,2016,16747.2,5745.5,22492.7,4816.3,27309.0,0.8236,0.6132,149
100365,2017,17653.2,5888.1,23541.2,4991.3,28532.5,0.8251,0.6187,156
100365,2018,18353.2,5888.1,24241.2,5265.8,29507.0,0.8215,0.6220,162
100365,2019,18353.2,6457.5,24810.6,5413.0,30223.6,0.8209,0.6072,166
100365,2020,18353.2,6457.5,24810.6,5909.4,30720.1,0.8076,0.5974,172
100365,2021,18138.2,6925.5,25063.6,6809.4,31873.1,0.7864,0.5691,175
100365,2022,18798.2,7730.9,26529.0,7329.4,33858.5,0.7835,0.5552,187
100365,2023,20468.2,7780.9,28249.0,7758.5,36007.6,0.7845,0.5684,194
100365,2024,21921.2,7942.1,29863.3,8211.0,38074.3,0.7843,0.5757,201
100365,2025,22374.2,8508.4,30882.5,8232.5,39115.0,0.7895,0.5720,208
100365,2026,23094.2,8508.4,31602.5,8232.5,39835.0,0.7933,0.5797,210
009902,2010,13081.2,2423.8,15505.0,4196.0,19701.0,0.7870,0.6640,95
009902,2011,13081.2,2843.8,15925.0,4196.0,20121.0,0.7915,0.6501,98
009902,2012,13431.2,2983.8,16415.0,4327.0,20742.0,0.7914,0.6475,104
009902,2013,14108.6,3427.5,17536.1,4532.7,22068.8,0.7946,0.6393,115
009902,2014,14565.9,3547.5,18113.4,4686.1,22799.5,0.7945,0.6389,124
009902,2015,14565.9,3947.5,18513.4,5112.1,23625.5,0.7836,0.6165,133
009902,2016,14497.2,3947.5,18444.7,5416.3,23861.0,0.7730,0.6076,137
009902,2017,15403.2,4090.1,19493.2,5591.3,25084.5,0.7771,0.6141,144
009902,2018,16103.2,4090.1,20193.2,5865.8,26059.0,0.7749,0.6180,150
009902,2019,16103.2,4090.1,20193.2,6013.0,26206.2,0.7706,0.6145,153
009902,2020,16103.2,4090.1,20193.2,6509.4,26702.7,0.7562,0.6031,159
009902,2021,15888.2,4558.1,20446.2,7409.4,27855.7,0.7340,0.5704,162
009902,2022,16548.2,5363.5,21911.6,7929.4,29841.1,0.7343,0.5545,174
009902,2023,18218.2,5413.5,23631.6,8358.5,31990.2,0.7387,0.5695,181
009902,2024,19671.2,5574.7,25245.9,9011.0,34256.9,0.7370,0.5742,189
009902,2025,20124.2,6141.0,26265.1,9032.5,35297.6,0.7441,0.5701,196
009902,2026,20844.2,6141.0,26985.1,9032.5,36017.6,0.7492,0.5787,198
155277,2010,13081.2,2423.8,15505.0,3596.0,19101.0,0.8117,0.6848,94
155277,2011,13081.2,2843.8,15925.0,3596.0,19521.0,0.8158,0.6701,97
155277,2012,13431.2,2983.8,16415.0,3727.0,20142.0,0.8150,0.6668,103
155277,2013,14108.6,3427.5,17536.1,3932.7,21468.8,0.8168,0.6572,114
155277,2014,14565.9,3547.5,18113.4,4086.1,22199.5,0.8159,0.6561,123
155277,2015,14565.9,3947.5,18513.4,4512.1,23025.5,0.8040,0.6326,132
155277,2016,14497.2,3947.5,18444.7,4816.3,23261.0,0.7929,0.6232,136
155277,2017,15403.2,4090.1,19493.2,4991.3,24484.5,0.7961,0.6291,143
155277,2018,16103.2,4090.1,20193.2,5265.8,25459.0,0.7932,0.6325,149
155277,2019,16103.2,4090.1,20193.2,5413.0,25606.2,0.7886,0.6289,152
155277,2020,16103.2,4090.1,20193.2,5909.4,26102.7,0.7736,0.6169,158
155277,2021,15888.2,4558.1,20446.2,6809.4,27255.7,0.7502,0.5829,161
155277,2022,16548.2,5363.5,21911.6,7329.4,29241.1,0.7493,0.5659,173
155277,2023,18218.2,5413.5,23631.6,7758.5,31390.2,0.7528,0.5804,180
155277,2024,19671.2,5574.7,25245.9,8211.0,33456.9,0.7546,0.5880,187
155277,2025,20124.2,6141.0,26265.1,8232.5,34497.6,0.7614,0.5833,194
155277,2026,20844.2,6141.0,26985.1,8232.5,35217.6,0.7662,0.5919,196
100439,2010,16220.5,8236.4,24456.9,3596.0,28052.9,0.8718,0.5782,127
100439,2011,16220.5,8656.4,24876.9,3596.0,28472.9,0.8737,0.5697,130
100439,2012,16570.5,8796.4,25366.9,3727.0,29093.9,0.8719,0.5696,136
100439,2013,17247.9,9257.3,26505.2,3932.7,30437.8,0.8708,0.5667,148
100439,2014,17705.3,9727.3,27432.5,4086.1,31518.6,0.8704,0.5617,158
100439,2015,17705.3,10127.3,27832.5,4512.1,32344.6,0.8605,0.5474,167
100439,2016,17636.5,10283.3,27919.8,4816.3,32736.0,0.8529,0.5387,172
100439,2017,18625.5,10425.8,29051.3,4991.3,34042.6,0.8534,0.5471,180
100439,2018,19325.5,10425.8,29751.3,5265.8,35017.1,0.8496,0.5519,186
100439,2019,19737.5,10425.8,30163.3,5413.0,35576.3,0.8478,0.5548,192
100439,2020,19737.5,9805.8,29543.3,5909.4,35452.8,0.8333,0.5567,197
100439,2021,19578.5,10273.8,29852.3,6809.4,36661.8,0.8143,0.5340,201
100439,2022,21238.5,11079.2,32317.7,7329.4,39647.2,0.8151,0.5357,214
100439,2023,22752.5,10429.2,33181.7,7758.5,40940.3,0.8105,0.5557,219
100439,2024,24030.5,10590.5,34621.0,8211.0,42832.0,0.8083,0.5610,225
100439,2025,24483.5,11156.7,35640.2,8232.5,43872.7,0.8124,0.5581,232
100439,2026,25203.5,11156.7,36360.2,8232.5,44592.7,0.8154,0.5652,234
227480,2010,13081.2,2423.8,15505.0,4270.5,19775.5,0.7841,0.6615,103
227480,2011,13081.2,2843.8,15925.0,4270.5,20195.5,0.7885,0.6477,106
227480,2012,13431.2,2983.8,16415.0,4426.5,20841.5,0.7876,0.6444,114
227480,2013,14108.6,3427.5,17536.1,4632.1,22168.2,0.7910,0.6364,125
227480,2014,14565.9,3547.5,18113.4,4785.5,22899.0,0.7910,0.6361,134
227480,2015,14565.9,3947.5,18513.4,5211.5,23725.0,0.7803,0.6139,143
227480,2016,14497.2,3947.5,18444.7,5545.7,23990.4,0.7688,0.6043,148
227480,2017,15403.2,4090.1,19493.2,5720.7,25214.0,0.7731,0.6109,155
227480,2018,16103.2,4090.1,20193.2,6033.2,26226.5,0.7700,0.6140,163
227480,2019,16103.2,4090.1,20193.2,6200.4,26393.7,0.7651,0.6101,167
227480,2020,16103.2,4090.1,20193.2,6737.1,26930.3,0.7498,0.5980,176
227480,2021,15888.2,4558.1,20446.2,7663.1,28109.3,0.7274,0.5652,180
227480,2022,16548.2,5363.5,21911.6,8183.1,30094.7,0.7281,0.5499,192
227480,2023,18218.2,5413.5,23631.6,8664.2,32295.8,0.7317,0.5641,200
227480,2024,19671.2,5574.7,25245.9,9116.7,34362.6,0.7347,0.5725,207
227480,2025,20124.2,6141.0,26265.1,9138.1,35403.3,0.7419,0.5684,214
227480,2026,20844.2,6141.0,26985.1,9138.1,36123.3,0.7470,0.5770,216
252355,2010,9880.7,3562.0,13442.7,28875.0,42317.8,0.3177,0.2335,301
252355,2011,10221.1,3562.0,13783.1,29516.0,43299.1,0.3183,0.2361,313
252355,2012,11416.6,3562.0,14978.6,29934.0,44912.6,0.3335,0.2542,332
252355,2013,13026.9,3562.0,16588.9,30504.5,47093.5,0.3523,0.2766,352
252355,2014,12577.1,4508.0,17085.1,31664.1,48749.3,0.3505,0.2580,371
252355,2015,13777.1,4508.0,18285.1,32692.4,50977.5,0.3587,0.2703,403
252355,2016,13867.8,4508.0,18375.8,34287.4,52663.2,0.3489,0.2633,439
252355,2017,13739.8,4508.0,18247.8,36063.6,54311.4,0.3360,0.2530,473
252355,2018,14716.8,4628.0,19344.8,37446.6,56791.4,0.3406,0.2591,498
252355,2019,15748.4,4628.0,20376.4,39019.5,59395.9,0.3431,0.2651,527
252355,2020,16135.2,4758.0,20893.2,42437.7,63330.9,0.3299,0.2548,577
252355,2021,16342.1,5123.2,21465.3,44571.0,66036.2,0.3251,0.2475,620
252355,2022,18074.1,5390.7,23464.8,48405.5,71870.2,0.3265,0.2515,652
252355,2023,18074.1,5390.7,23464.8,54645.9,78110.6,0.3004,0.2314,706
252355,2024,18074.1,5390.7,23464.8,60050.1,83514.8,0.2810,0.2164,745
252355,2025,18074.1,5390.7,23464.8,63004.1,86468.9,0.2714,0.2090,770
252355,2026,18074.1,5902.7,23976.8,63944.1,87920.9,0.2727,0.2056,774
270383,2010,3632.7,1170.0,4802.7,944.8,5747.5,0.8356,0.6321,30
270383,2011,4986.8,1170.0,6156.8,944.8,7101.6,0.8670,0.7022,33
270383,2012,5140.9,1170.0,6310.9,944.8,7255.7,0.8698,0.7085,34
270383,2013,5140.9,1170.0,6310.9,979.3,7290.2,0.8657,0.7052,35
270383,2014,5540.9,1170.0,6710.9,979.3,7690.2,0.8727,0.7205,37
270383,2015,6520.9,1170.0,7690.9,1075.3,8766.2,0.8773,0.7439,41
270383,2016,6953.3,1170.0,8123.3,1171.3,9294.6,0.8740,0.7481,41
270383,2017,6953.3,1170.0,8123.3,1171.3,9294.6,0.8740,0.7481,41
270383,2018,6953.3,1170.0,8123.3,1241.3,9364.6,0.8674,0.7425,43
270383,2019,6975.8,1170.0,8145.8,1289.3,9435.1,0.8634,0.7393,45
270383,2020,6998.3,1170.0,8168.3,1472.3,9640.6,0.8473,0.7259,48
270383,2021,7033.3,1170.0,8203.3,1932.3,10135.6,0.8094,0.6939,53
270383,2022,7033.3,1170.0,8203.3,1934.4,10137.7,0.8092,0.6938,54
270383,2023,7033.3,1170.0,8203.3,1934.4,10137.7,0.8092,0.6938,54
270383,2024,7075.1,1170.0,8245.1,1934.4,10179.5,0.8100,0.6950,56
270383,2025,7475.1,1170.0,8645.1,1934.4,10579.5,0.8172,0.7066,58
270383,2026,7475.1,1170.0,8645.1,1934.4,10579.5,0.8172,0.7066,58
270379,2010,77.5,13.0,90.4,44.0,134.4,0.6727,0.5763,12
270379,2011,77.5,13.0,90.4,44.0,134.4,0.6727,0.5763,12
270379,2012,77.5,13.0,90.4,44.0,134.4,0.6727,0.5763,12
270379,2013,77.5,13.0,90.4,44.0,134.4,0.6727,0.5763,12
270379,2014,78.7,13.0,91.6,44.0,135.6,0.6756,0.5800,15
270379,2015,78.7,13.0,91.6,44.0,135.6,0.6756,0.5800,15
270379,2016,78.7,13.0,91.6,44.0,135.6,0.6756,0.5800,15
270379,2017,78.7,13.0,91.6,44.0,135.6,0.6756,0.5800,15
270379,2018,78.7,13.0,91.6,44.0,135.6,0.6756,0.5800,15
270379,2019,241.4,13.0,254.4,44.0,298.4,0.8525,0.8091,16
270379,2020,241.4,13.0,254.4,44.0,298.4,0.8525,0.8091,16
270379,2021,241.4,13.0,254.4,44.0,298.4,0.8525,0.8091,16
270379,2022,245.7,13.0,258.7,44.0,302.7,0.8546,0.8118,18
270379,2023,245.7,22.8,268.5,44.0,312.5,0.8592,0.7864,20
270379,2024,245.7,22.8,268.5,44.0,312.5,0.8592,0.7864,20
270379,2025,247.9,22.8,270.7,74.0,344.7,0.7853,0.7193,23
270379,2026,247.9,22.8,270.7,74.0,344.7,0.7853,0.7193,23
315641,2010,3717.1,61.4,3778.6,4509.0,8287.6,0.4559,0.4485,46
315641,2011,3717.1,61.4,3778.6,4509.0,8287.6,0.4559,0.4485,46
315641,2012,3757.9,61.4,3819.4,4559.0,8378.4,0.4559,0.4485,48
315641,2013,3798.7,61.4,3860.2,4559.0,8419.2,0.4585,0.4512,49
315641,2014,3798.7,61.4,3860.2,4571.0,8431.2,0.4578,0.4506,50
315641,2015,4004.5,61.4,4066.0,4651.0,8717.0,0.4664,0.4594,54
315641,2016,4067.5,61.4,4129.0,4724.0,8853.0,0.4664,0.4595,60
315641,2017,4067.5,61.4,4129.0,4993.8,9122.8,0.4526,0.4459,63
315641,2018,4067.5,61.4,4129.0,5176.3,9305.3,0.4437,0.4371,68
315641,2019,4067.5,61.4,4129.0,5176.3,9305.3,0.4437,0.4371,68
315641,2020,4987.5,61.4,5049.0,5381.1,10430.1,0.4841,0.4782,75
315641,2021,4930.7,61.4,4992.1,5470.3,10462.4,0.4771,0.4713,77
315641,2022,5519.3,61.4,5580.7,5570.3,11151.0,0.5005,0.4950,79
315641,2023,5858.5,61.4,5919.9,5570.3,11490.2,0.5152,0.5099,82
