gvkey_i,gvkey_j,w_ij
260021,100450,0.005939
260021,100488,0.005939
260021,100688,0.005939
260021,100690,0.005939
260021,100953,0.000130
260021,100957,0.001573
260021,101769,0.005939
260021,102311,0.005939
260021,102797,0.000733
260021,103124,0.005939
260021,103133,0.001072
260021,104652,0.000025
260021,104814,0.000040
260021,105632,0.000093
260021,114789,0.005939
260021,115687,0.005939
260021,136684,0.000367
260021,144580,0.005939
260021,146774,0.005939
260021,152430,0.005939
260021,155277,0.005939
260021,156656,0.005939
260021,156818,0.005939
260021,157373,0.000072
260021,160913,0.005939
260021,180942,0.005939
260021,183187,0.005939
260021,201794,0.000351
260021,201913,0.005939
260021,202019,0.000879
260021,202071,0.005939
260021,203894,0.005939
260021,205365,0.005939
260021,208117,0.001288
260021,211744,0.005939
260021,211761,0.005939
260021,211819,0.005939
260021,213510,0.005939
260021,216524,0.000359
260021,216667,0.000636
260021,217202,0.005939
260021,220942,0.000840
260021,221498,0.005939
260021,225597,0.001472
260021,227226,0.005939
260021,227480,0.005939
260021,232532,0.005939
260021,239577,0.005939
260021,243860,0.005745
260021,246598,0.005939
260021,248166,0.000369
260021,248838,0.001003
260021,249456,0.005939
260021,251319,0.005939
260021,252355,0.005939
260021,252586,0.005939
260021,257082,0.005939
260021,260062,0.005939
260021,260071,0.005939
260021,260185,0.005939
260021,268325,0.000311
260021,268844,0.005939
260021,269269,0.003698
260021,269532,0.000181
260021,270113,0.005939
260021,270379,0.005939
260021,270655,0.005939
260021,270698,0.005939
260021,271031,0.005939
260021,271168,0.005939
260021,271174,0.005939
260021,271952,0.005939
260021,272031,0.005939
260021,272146,0.005939
260021,272200,0.005939
260021,272327,0.005939
260021,272651,0.005939
260021,274222,0.000009
260021,278508,0.005939
260021,281712,0.000042
260021,285082,0.005939
260021,285323,0.005939
260021,285367,0.000291
260021,285686,0.000057
260021,286048,0.005939
260021,287783,0.002284
260021,287982,0.005939
260021,288128,0.005939
260021,290445,0.000035
260021,291049,0.000102
260021,291420,0.005939
260021,292414,0.005939
260021,303634,0.005939
260021,312080,0.005939
260021,315416,0.005939
260021,315641,0.005939
260021,317460,0.005939
260021,319800,0.005939
260021,324676,0.005939
260021,326073,0.005939
260021,326097,0.005258
260021,326109,0.005939
260021,326162,0.005939
260021,326558,0.005939
260021,326582,0.005939
260021,326989,0.005939
260021,327080,0.005939
260021,327477,0.005939
260021,327598,0.005939
260021,328809,0.003999
260021,329188,0.005939
260021,329260,0.004376
260021,329994,0.005939
260021,330018,0.005939
260021,330559,0.005939
260021,330659,0.005939
260021,330813,0.005939
260021,331125,0.005939
260021,332301,0.005939
260021,332452,0.005939
260021,333300,0.005939
260021,333753,0.005939
260021,333819,0.005939
260021,333995,0.005939
260021,335480,0.005939
260021,335504,0.005939
260021,338459,0.005939
260021,339028,0.005939
260021,342150,0.003948
260021,343320,0.005939
260021,345688,0.005939
260021,346263,0.005939
260021,346289,0.005939
260021,346354,0.005939
260021,346624,0.005939
260021,347266,0.005939
260021,347335,0.005939
260021,347411,0.005939
260021,347460,0.005939
260021,347683,0.005939
260021,347739,0.001579
260021,349471,0.005939
260021,349595,0.005939
260021,350660,0.002029
260021,351362,0.005939
260021,351868,0.005939
260021,352078,0.005939
260021,353306,0.005939
260021,353985,0.005939
260021,354041,0.005939
260021,354081,0.001329
260021,354082,0.005939
260021,355383,0.005939
260021,356341,0.005939
260021,356860,0.005939
260021,360898,0.005939
260021,362999,0.005939
260021,363653,0.005939
260021,364328,0.005939
260021,364457,0.005939
260021,365775,0.005939
260021,368841,0.005939
260062,001440,0.006011
260062,001742,0.006011
260062,001745,0.006011
260062,001828,0.001531
260062,003210,0.000958
260062,003392,0.006011
260062,004029,0.000910
260062,004093,0.000469
260062,004241,0.006011
260062,004517,0.001312
260062,004798,0.006011
260062,004799,0.006011
260062,005135,0.006011
260062,005525,0.006011
260062,005742,0.000824
260062,005914,0.006011
260062,007366,0.000056
260062,007824,0.006011
260062,007977,0.000070
260062,008199,0.000635
260062,008539,0.002329
260062,008806,0.006011
260062,008810,0.006011
260062,009828,0.006011
260062,009850,0.000015
260062,009902,0.006011
260062,010327,0.006011
260062,010860,0.000287
260062,011188,0.006011
260062,011554,0.000962
260062,012555,0.006011
260062,012612,0.006011
260062,012749,0.006011
260062,013353,0.006011
260062,013948,0.000287
260062,014391,0.000110
260062,015321,0.000937
260062,020739,0.000499
260062,023465,0.006011
260062,025588,0.006011
260062,026658,0.001016
260062,027141,0.002906
260062,030874,0.006011
260062,039049,0.006011
260062,060844,0.000109
260062,064577,0.000830
260062,064625,0.006011
260062,065092,0.006011
260062,065095,0.003942
260062,065298,0.000020
260062,066624,0.006011
260062,100182,0.000063
260062,100251,0.000146
260062,100302,0.006011
260062,100365,0.006011
260062,100439,0.006011
260062,100450,0.006011
260062,100488,0.006011
260062,100688,0.006011
260062,100690,0.006011
260062,100953,0.000132
260062,100957,0.001592
260062,101769,0.006011
260062,102311,0.006011
260062,102797,0.000742
260062,103124,0.006011
260062,103133,0.001085
260062,104652,0.000025
260062,104814,0.000041
260062,105632,0.000095
260062,114789,0.006011
260062,115687,0.006011
260062,136684,0.000372
260062,144580,0.006011
260062,146774,0.006011
260062,152430,0.006011
260062,155277,0.006011
260062,156656,0.006011
260062,156818,0.006011
260062,157373,0.000073
260062,160913,0.006011
260062,180942,0.006011
260062,183187,0.006011
260062,201794,0.000355
260062,201913,0.006011
260062,202019,0.000889
260062,202071,0.006011
260062,203894,0.006011
260062,205365,0.006011
260062,208117,0.001303
260062,211744,0.006011
260062,211761,0.006011
260062,211819,0.006011
260062,213510,0.006011
260062,216524,0.000363
260062,216667,0.000643
260062,217202,0.006011
260062,220942,0.000850
260062,221498,0.006011
260062,225597,0.001490
260062,227226,0.006011
260062,227480,0.006011
260062,232532,0.006011
260062,239577,0.006011
260062,243860,0.005814
260062,246598,0.006011
260062,248166,0.000374
260062,248838,0.001015
260062,249456,0.006011
260062,251319,0.006011
260062,252355,0.006011
260062,252586,0.006011
260062,257082,0.006011
260062,260021,0.006011
260062,260071,0.006011
260062,260185,0.006011
260062,268325,0.000314
260062,268844,0.006011
260062,269269,0.003742
260062,269532,0.000183
260062,270113,0.006011
260062,270379,0.006011
260062,270655,0.006011
260062,270698,0.006011
260062,271031,0.006011
260062,271168,0.006011
260062,271174,0.006011
260062,271952,0.006011
260062,272031,0.006011
260062,272146,0.006011
260062,272200,0.006011
260062,272327,0.006011
260062,272651,0.006011
260062,274222,0.000009
260062,278508,0.006011
260062,281712,0.000043
260062,285082,0.006011
260062,285323,0.006011
260062,285367,0.000294
260062,285686,0.000057
260062,286048,0.006011
260062,287783,0.002312
260062,287982,0.006011
260062,288128,0.006011
260062,290445,0.000036
260062,291049,0.000104
260062,291420,0.006011
260062,292414,0.006011
260062,303634,0.006011
260062,312080,0.006011
260062,315416,0.006011
260062,315641,0.006011
260062,317460,0.006011
260062,319800,0.006011
260062,324676,0.006011
260062,326073,0.006011
260062,326097,0.005321
260062,326109,0.006011
260062,326162,0.006011
260062,326558,0.006011
260062,326582,0.006011
260062,326989,0.006011
260062,327080,0.006011
260062,327477,0.006011
260062,327598,0.006011
260062,328809,0.004047
260062,329260,0.004428
260062,329994,0.006011
260062,330018,0.006011
260062,330559,0.006011
260062,330659,0.006011
260062,330813,0.006011
260062,331125,0.006011
260062,332301,0.006011
260062,332452,0.006011
260062,333300,0.006011
260062,333753,0.006011
260062,333819,0.006011
260062,333995,0.006011
260062,335480,0.006011
260062,335504,0.006011
260062,338459,0.006011
260062,339028,0.006011
260062,342150,0.003995
260062,343320,0.006011
260062,345688,0.006011
260062,346263,0.006011
260062,346289,0.006011
260062,346354,0.006011
260062,346624,0.006011
260062,347266,0.006011
260062,347335,0.006011
260062,347411,0.006011
260062,347460,0.006011
260062,347683,0.006011
260062,347739,0.001598
260062,349471,0.006011
260062,349595,0.006011
260062,350660,0.002054
260062,351362,0.006011
260062,351868,0.006011
260062,352078,0.006011
260062,353306,0.006011
260062,353985,0.006011
260062,354041,0.006011
260062,354081,0.001345
260062,355383,0.006011
260062,356341,0.006011
260062,356860,0.006011
260062,360898,0.006011
260062,362999,0.006011
260062,363653,0.006011
260062,364328,0.006011
260062,364457,0.006011
260062,365775,0.006011
260062,368841,0.006011
260071,001440,0.006047
260071,001742,0.006047
260071,001745,0.006047
260071,001828,0.001540
260071,003210,0.000964
260071,003392,0.006047
260071,004029,0.000916
260071,004093,0.000472
260071,004241,0.006047
260071,004517,0.001320
260071,004798,0.006047
260071,004799,0.006047
260071,005135,0.006047
260071,005525,0.006047
260071,005742,0.000829
260071,005914,0.006047
260071,007366,0.000057
260071,007824,0.006047
260071,007977,0.000070
260071,008199,0.000639
260071,008539,0.002343
260071,008806,0.006047
260071,008810,0.006047
260071,009828,0.006047
260071,009850,0.000015
260071,009902,0.006047
260071,010327,0.006047
260071,010860,0.000288
260071,011554,0.000968
260071,012555,0.006047
260071,012612,0.006047
260071,012749,0.006047
260071,013353,0.006047
260071,013948,0.000289
260071,014391,0.000111
260071,015321,0.000943
260071,020739,0.000502
260071,023465,0.006047
260071,025588,0.006047
260071,026658,0.001022
260071,027141,0.002923
260071,030874,0.006047
260071,039049,0.006047
260071,060844,0.000109
260071,064577,0.000835
260071,064625,0.006047
260071,065092,0.006047
260071,065095,0.003966
260071,065298,0.000020
260071,100182,0.000064
260071,100251,0.000147
260071,100302,0.006047
260071,100365,0.006047
260071,100439,0.006047
260071,100450,0.006047
260071,100488,0.006047
260071,100688,0.006047
260071,100690,0.006047
260071,100953,0.000133
260071,100957,0.001601
260071,101769,0.006047
260071,102311,0.006047
260071,102797,0.000746
260071,103124,0.006047
260071,103133,0.001091
260071,104652,0.000026
260071,104814,0.000041
260071,105632,0.000095
260071,114789,0.006047
260071,115687,0.006047
260071,136684,0.000374
260071,144580,0.006047
260071,146774,0.006047
260071,152430,0.006047
260071,156656,0.006047
260071,156818,0.006047
260071,157373,0.000074
260071,160913,0.006047
260071,180942,0.006047
260071,183187,0.006047
260071,201794,0.000357
260071,201913,0.006047
260071,202019,0.000895
260071,202071,0.006047
260071,203894,0.006047
260071,205365,0.006047
260071,208117,0.001311
260071,211744,0.006047
260071,211761,0.006047
260071,211819,0.006047
260071,213510,0.006047
260071,216524,0.000365
260071,216667,0.000647
260071,217202,0.006047
260071,220942,0.000855
260071,221498,0.006047
260071,225597,0.001499
260071,227226,0.006047
260071,227480,0.006047
260071,232532,0.006047
260071,239577,0.006047
260071,243860,0.005849
260071,246598,0.006047
260071,248166,0.000376
260071,248838,0.001021
260071,249456,0.006047
260071,251319,0.006047
260071,252355,0.006047
260071,252586,0.006047
260071,257082,0.006047
260071,260021,0.006047
260071,260062,0.006047
260071,260185,0.006047
260071,268325,0.000316
260071,268844,0.006047
260071,269269,0.003765
260071,269532,0.000184
260071,270113,0.006047
260071,270379,0.006047
260071,270655,0.006047
260071,270698,0.006047
260071,271031,0.006047
260071,271168,0.006047
260071,271174,0.006047
260071,271952,0.006047
260071,272031,0.006047
260071,272146,0.006047
260071,272200,0.006047
260071,272327,0.006047
260071,272651,0.006047
260071,274222,0.000009
260071,278508,0.006047
260071,281712,0.000043
260071,285082,0.006047
260071,285323,0.006047
260071,285367,0.000296
260071,285686,0.000058
260071,286048,0.006047
260071,287783,0.002326
260071,287982,0.006047
260071,288128,0.006047
260071,290445,0.000036
260071,291049,0.000104
260071,291420,0.006047
260071,292414,0.006047
260071,303634,0.006047
260071,312080,0.006047
260071,315416,0.006047
260071,315641,0.006047
260071,317460,0.006047
260071,319800,0.006047
260071,324676,0.006047
260071,326073,0.006047
260071,326097,0.005353
260071,326109,0.006047
260071,326162,0.006047
260071,326558,0.006047
260071,326582,0.006047
260071,326989,0.006047
260071,327080,0.006047
260071,327477,0.006047
260071,327598,0.006047
260071,328809,0.004072
260071,329188,0.006047
260071,329260,0.004455
260071,329994,0.006047
260071,330018,0.006047
260071,330559,0.006047
260071,330659,0.006047
260071,330813,0.006047
260071,331125,0.006047
260071,332301,0.006047
260071,332452,0.006047
260071,333300,0.006047
260071,333753,0.006047
260071,333819,0.006047
260071,333995,0.006047
260071,335480,0.006047
260071,335504,0.006047
260071,338459,0.006047
260071,339028,0.006047
260071,342150,0.004019
260071,343320,0.006047
260071,345688,0.006047
260071,346263,0.006047
260071,346289,0.006047
260071,346354,0.006047
260071,346624,0.006047
260071,347266,0.006047
260071,347335,0.006047
260071,347411,0.006047
260071,347460,0.006047
260071,347683,0.006047
260071,347739,0.001607
260071,349471,0.006047
260071,349595,0.006047
260071,350660,0.002066
260071,351362,0.006047
260071,351868,0.006047
260071,352078,0.006047
260071,353306,0.006047
260071,353985,0.006047
260071,354041,0.006047
260071,354081,0.001353
260071,354082,0.006047
260071,355383,0.006047
260071,356341,0.006047
260071,356860,0.006047
260071,360898,0.006047
260071,362999,0.006047
260071,363653,0.006047
260071,364328,0.006047
260071,364457,0.006047
260071,365775,0.006047
260071,368841,0.006047
260185,001440,0.005939
260185,001742,0.005939
260185,001745,0.005939
260185,001828,0.001513
260185,003210,0.000947
260185,003392,0.005939
260185,004029,0.000899
260185,004093,0.000464
260185,004241,0.005939
260185,004517,0.001296
260185,004798,0.005939
260185,004799,0.005939
260185,005135,0.005939
260185,005525,0.005939
260185,005742,0.000814
260185,005914,0.005939
260185,007366,0.000056
260185,007824,0.005939
260185,007977,0.000069
260185,008199,0.000627
260185,008539,0.002301
260185,008806,0.005939
260185,008810,0.005939
260185,009828,0.005939
260185,009850,0.000015
260185,009902,0.005939
260185,010327,0.005939
260185,010860,0.000283
260185,011188,0.005939
260185,011554,0.000951
260185,012555,0.005939
260185,012612,0.005939
260185,012749,0.005939
260185,013353,0.005939
260185,013948,0.000284
260185,014391,0.000109
260185,015321,0.000926
260185,020739,0.000493
260185,023465,0.005939
260185,025588,0.005939
260185,026658,0.001004
260185,027141,0.002871
260185,030874,0.005939
260185,039049,0.005939
260185,060844,0.000107
260185,064577,0.000821
260185,064625,0.005939
260185,065092,0.005939
260185,065095,0.003896
260185,065298,0.000020
260185,066624,0.005939
260185,100182,0.000063
260185,100251,0.000145
260185,100302,0.005939
260185,100365,0.005939
260185,100439,0.005939
260185,100450,0.005939
260185,100488,0.005939
260185,100688,0.005939
260185,100690,0.005939
260185,100953,0.000130
260185,100957,0.001573
260185,101769,0.005939
260185,102311,0.005939
260185,102797,0.000733
260185,103124,0.005939
260185,103133,0.001072
260185,104652,0.000025
260185,104814,0.000040
260185,105632,0.000093
260185,114789,0.005939
260185,115687,0.005939
260185,136684,0.000367
260185,144580,0.005939
260185,146774,0.005939
260185,152430,0.005939
260185,155277,0.005939
260185,156656,0.005939
260185,156818,0.005939
260185,157373,0.000072
260185,160913,0.005939
260185,180942,0.005939
260185,183187,0.005939
260185,201794,0.000351
260185,201913,0.005939
260185,202019,0.000879
260185,202071,0.005939
260185,203894,0.005939
260185,205365,0.005939
260185,208117,0.001288
260185,211744,0.005939
260185,211761,0.005939
260185,211819,0.005939
260185,213510,0.005939
260185,216524,0.000359
260185,216667,0.000636
260185,217202,0.005939
260185,220942,0.000840
260185,221498,0.005939
260185,225597,0.001472
260185,227226,0.005939
260185,227480,0.005939
260185,232532,0.005939
260185,239577,0.005939
260185,243860,0.005745
260185,246598,0.005939
260185,248166,0.000369
260185,248838,0.001003
260185,249456,0.005939
260185,251319,0.005939
260185,252355,0.005939
260185,252586,0.005939
260185,257082,0.005939
260185,260021,0.005939
260185,260062,0.005939
260185,260071,0.005939
260185,268325,0.000311
260185,268844,0.005939
260185,269269,0.003698
260185,269532,0.000181
260185,270113,0.005939
260185,270379,0.005939
260185,270655,0.005939
260185,270698,0.005939
260185,271031,0.005939
260185,271168,0.005939
260185,271174,0.005939
260185,271952,0.005939
260185,272031,0.005939
260185,272146,0.005939
260185,272200,0.005939
260185,272327,0.005939
260185,272651,0.005939
260185,274222,0.000009
260185,278508,0.005939
260185,281712,0.000042
260185,285082,0.005939
260185,285323,0.005939
260185,285367,0.000291
260185,285686,0.000057
260185,286048,0.005939
260185,287783,0.002284
260185,287982,0.005939
260185,288128,0.005939
260185,290445,0.000035
260185,291049,0.000102
260185,291420,0.005939
260185,292414,0.005939
260185,303634,0.005939
260185,312080,0.005939
260185,315416,0.005939
260185,315641,0.005939
260185,317460,0.005939
260185,319800,0.005939
260185,324676,0.005939
260185,326073,0.005939
260185,326097,0.005258
260185,326109,0.005939
260185,326162,0.005939
260185,326558,0.005939
260185,326582,0.005939
260185,326989,0.005939
260185,327080,0.005939
260185,327477,0.005939
260185,327598,0.005939
260185,328809,0.003999
260185,329188,0.005939
260185,329260,0.004376
260185,329994,0.005939
260185,330018,0.005939
260185,330559,0.005939
260185,330659,0.005939
260185,330813,0.005939
260185,331125,0.005939
260185,332301,0.005939
260185,332452,0.005939
260185,333300,0.005939
260185,333753,0.005939
260185,333819,0.005939
260185,333995,0.005939
260185,335480,0.005939
260185,335504,0.005939
260185,338459,0.005939
260185,339028,0.005939
260185,342150,0.003948
260185,343320,0.005939
260185,345688,0.005939
260185,346263,0.005939
260185,346289,0.005939
260185,346354,0.005939
260185,346624,0.005939
260185,347266,0.005939
260185,347335,0.005939
260185,347411,0.005939
260185,347460,0.005939
260185,347683,0.005939
260185,347739,0.001579
260185,349471,0.005939
260185,349595,0.005939
260185,350660,0.002029
260185,351362,0.005939
260185,351868,0.005939
260185,352078,0.005939
260185,353306,0.005939
260185,353985,0.005939
260185,354041,0.005939
260185,354081,0.001329
260185,354082,0.005939
260185,355383,0.005939
260185,356341,0.005939
260185,356860,0.005939
260185,360898,0.005939
260185,362999,0.005939
260185,363653,0.005939
260185,364328,0.005939
260185,364457,0.005939
260185,365775,0.005939
260185,368841,0.005939
268325,001075,0.003744
268325,001440,0.000702
268325,001742,0.000702
268325,001745,0.000702
268325,001828,0.001870
268325,001995,0.001167
268325,003210,0.000712
268325,003392,0.000702
268325,003413,0.001167
268325,003439,0.001660
268325,003897,0.007963
268325,004029,0.004999
268325,004093,0.006350
268325,004241,0.000702
268325,004331,0.000009
268325,004517,0.000712
268325,004798,0.000702
268325,004799,0.000702
268325,005135,0.000702
268325,005385,0.000009
268325,005525,0.000702
268325,005526,0.001158
268325,005742,0.006974
268325,005870,0.004539
268325,005914,0.000702
268325,006338,0.008450
268325,006397,0.011564
268325,006867,0.000009
268325,006932,0.007097
268325,007365,0.001158
268325,007366,0.002773
268325,007437,0.011951
268325,007824,0.000702
268325,007970,0.001167
268325,007974,0.009388
268325,007977,0.004642
268325,008001,0.006476
268325,008099,0.011564
268325,008113,0.004907
268325,008199,0.000712
268325,008264,0.001158
268325,008290,0.000009
268325,008455,0.009549
268325,008539,0.001861
268325,008806,0.000702
268325,008809,0.000009
268325,008810,0.000702
268325,009691,0.000009
268325,009828,0.000702
268325,009846,0.001158
268325,009850,0.004855
268325,009902,0.000702
268325,010327,0.000702
268325,010447,0.005724
268325,010507,0.011564
268325,010801,0.001158
268325,010860,0.008183
268325,011188,0.000702
268325,011304,0.005348
268325,011550,0.000009
268325,011554,0.004751
268325,012428,0.002327
268325,012555,0.000702
268325,012612,0.000702
268325,012749,0.000702
268325,013353,0.000702
268325,013948,0.005329
268325,014390,0.006167
268325,014391,0.001414
268325,014433,0.001158
268325,014580,0.000009
268325,015321,0.001870
268325,016590,0.001158
268325,017525,0.008101
268325,018293,0.001158
268325,019774,0.004062
268325,020739,0.000712
268325,023465,0.000702
268325,025588,0.000702
268325,025792,0.004352
268325,026658,0.001861
268325,026676,0.000009
268325,027141,0.000712
268325,029039,0.011564
268325,030282,0.007964
268325,030471,0.008889
268325,030538,0.001158
268325,030747,0.000009
268325,030874,0.000702
268325,036790,0.000009
268325,039049,0.000702
268325,040614,0.001167
268325,043737,0.005621
268325,060844,0.001410
268325,064577,0.000712
268325,064625,0.000702
268325,064910,0.001167
268325,065092,0.000702
268325,065095,0.000712
268325,065298,0.000054
268325,066624,0.000702
268325,100182,0.007427
268325,100251,0.011799
268325,100302,0.000702
268325,100365,0.000702
268325,100439,0.000702
268325,100450,0.000702
268325,100488,0.000702
268325,100688,0.000702
268325,100690,0.000702
268325,100953,0.004832
268325,100957,0.001870
268325,101769,0.000702
268325,102311,0.000702
268325,102797,0.001870
268325,102880,0.000009
268325,103124,0.000702
268325,103133,0.000712
268325,103167,0.001158
268325,103342,0.001158
268325,104474,0.001831
268325,104652,0.001224
268325,104814,0.009001
268325,105632,0.000221
268325,111320,0.000009
268325,114789,0.000702
268325,115687,0.000702
268325,116304,0.011564
268325,120454,0.000009
268325,123456,0.001158
268325,127675,0.003311
268325,135990,0.007731
268325,136684,0.000712
268325,144096,0.001158
268325,144580,0.000702
268325,144646,0.000009
268325,146411,0.001158
268325,146774,0.000702
268325,152430,0.000702
268325,154941,0.001158
268325,155277,0.000702
268325,156656,0.000702
268325,156676,0.005621
268325,156818,0.000702
268325,156819,0.000009
268325,156820,0.000009
268325,157373,0.004612
268325,160913,0.000702
268325,163429,0.011564
268325,163669,0.005500
268325,179216,0.001158
268325,180942,0.000702
268325,183187,0.000702
268325,185429,0.011564
268325,200478,0.000009
268325,200908,0.002777
268325,201143,0.011564
268325,201794,0.002772
268325,201795,0.001158
268325,201913,0.000702
268325,202012,0.001158
268325,202019,0.000712
268325,202023,0.001158
268325,202071,0.000702
268325,202082,0.001158
268325,202852,0.001158
268325,203496,0.000009
268325,203894,0.000702
268325,205365,0.000702
268325,206024,0.006666
268325,206346,0.000009
268325,206355,0.001158
268325,207224,0.000009
268325,208117,0.007582
268325,208929,0.011564
268325,211744,0.000702
268325,211761,0.000702
268325,211819,0.000702
268325,212928,0.001158
268325,212950,0.001167
268325,213284,0.001158
268325,213510,0.000702
268325,213559,0.001167
268325,216524,0.009491
268325,216667,0.001333
268325,217202,0.000702
268325,217619,0.001158
268325,220454,0.012264
268325,220942,0.001997
268325,221095,0.000009
268325,221498,0.000702
268325,222601,0.001158
268325,223040,0.006732
268325,223041,0.011564
268325,225597,0.005942
268325,227226,0.000702
268325,227480,0.000702
268325,227916,0.001158
268325,232532,0.000702
268325,233257,0.000009
268325,239577,0.000702
268325,241845,0.000009
268325,243860,0.000712
268325,244341,0.001158
268325,244394,0.009130
268325,246094,0.001158
268325,246598,0.000702
268325,246858,0.000009
268325,247493,0.001158
268325,247617,0.009560
268325,247642,0.011564
268325,248166,0.005329
268325,248838,0.001861
268325,249456,0.000702
268325,249638,0.000009
268325,249946,0.012281
268325,251319,0.000702
268325,251373,0.000009
268325,251378,0.000009
268325,251720,0.011564
268325,252355,0.000702
268325,252586,0.000702
268325,253727,0.011564
268325,257082,0.000702
268325,258639,0.001781
268325,259541,0.000009
268325,260021,0.000702
268325,260062,0.000702
268325,260071,0.000702
268325,260185,0.000702
268325,268844,0.000702
268325,269005,0.001158
268325,269269,0.000712
268325,269532,0.009681
268325,270113,0.000702
268325,270379,0.000702
268325,270383,0.000009
268325,270503,0.000009
268325,270655,0.000702
268325,270698,0.000702
268325,270721,0.000009
268325,271031,0.000702
268325,271168,0.000702
268325,271174,0.000702
268325,271486,0.000009
268325,271762,0.000009
268325,271952,0.000702
268325,272031,0.000702
268325,272146,0.000702
268325,272184,0.000009
268325,272200,0.000702
268325,272290,0.000009
268325,272327,0.000702
268325,272468,0.011573
268325,272651,0.000702
268325,274166,0.001158
268325,274222,0.001179
268325,274724,0.000009
268325,274890,0.001158
268325,275034,0.001158
268325,275247,0.000009
268325,277963,0.001158
268325,278333,0.011564
268325,278508,0.000702
268325,278760,0.004491
268325,278784,0.004025
268325,279336,0.000009
268325,281492,0.001158
268325,281712,0.000105
268325,282044,0.001167
268325,282813,0.001699
268325,285082,0.000702
268325,285323,0.000702
268325,285367,0.012911
268325,285686,0.001287
268325,285711,0.001167
268325,286048,0.000702
268325,286434,0.011564
268325,286567,0.011564
268325,287670,0.003036
268325,287673,0.009419
268325,287783,0.001861
268325,287982,0.000702
268325,288013,0.011564
268325,288128,0.000702
268325,288946,0.011564
268325,288970,0.000009
268325,289434,0.003079
268325,290445,0.011654
268325,291049,0.011979
268325,291420,0.000702
268325,292414,0.000702
268325,293530,0.012517
268325,293879,0.001158
268325,294656,0.011564
268325,294966,0.012084
268325,295626,0.000009
268325,296299,0.011564
268325,298150,0.001158
268325,300887,0.011564
268325,302945,0.001158
268325,303634,0.000702
268325,310791,0.000009
268325,312080,0.000702
268325,312580,0.001158
268325,315414,0.000009
268325,315416,0.000702
268325,315641,0.000702
268325,317115,0.005791
268325,317221,0.000009
268325,317460,0.000702
268325,319717,0.010353
268325,319800,0.000702
268325,321497,0.001158
268325,321632,0.003746
268325,321729,0.000009
268325,322685,0.000009
268325,322735,0.011564
268325,323569,0.003960
268325,324126,0.001158
268325,324676,0.000702
268325,325699,0.001167
268325,326073,0.000702
268325,326097,0.000712
268325,326109,0.000702
268325,326159,0.000009
268325,326162,0.000702
268325,326395,0.001167
268325,326558,0.000702
268325,326582,0.000702
268325,326989,0.000702
268325,327080,0.000702
268325,327477,0.000702
268325,327598,0.000702
268325,328809,0.000712
268325,329188,0.000702
268325,329260,0.000712
268325,329994,0.000702
268325,330018,0.000702
268325,330174,0.000009
268325,330559,0.000702
268325,330659,0.000702
268325,330813,0.000702
268325,331125,0.000702
268325,332301,0.000702
268325,332310,0.000009
268325,332452,0.000702
268325,332463,0.001158
268325,333300,0.000702
268325,333753,0.000702
268325,333819,0.000702
268325,333995,0.000702
268325,335480,0.000702
268325,335504,0.000702
268325,338093,0.000009
268325,338459,0.000702
268325,338892,0.000009
268325,339028,0.000702
268325,339091,0.001158
268325,339169,0.000009
268325,340032,0.000009
268325,342150,0.000712
268325,343320,0.000702
268325,345688,0.000702
268325,346000,0.000009
268325,346263,0.000702
268325,346289,0.000702
268325,346354,0.000702
268325,346624,0.000702
268325,346972,0.000009
268325,347266,0.000702
268325,347335,0.000702
268325,347411,0.000702
268325,347460,0.000702
268325,347484,0.000009
268325,347683,0.000702
268325,347739,0.000712
268325,349471,0.000702
268325,349548,0.000009
268325,349595,0.000702
268325,349618,0.001158
268325,349884,0.000009
268325,349919,0.000009
268325,350155,0.011564
268325,350431,0.000009
268325,350660,0.001870
268325,351362,0.000702
268325,351744,0.000009
268325,351868,0.000702
268325,352018,0.011564
268325,352078,0.000702
268325,353306,0.000702
268325,353985,0.000702
268325,354041,0.000702
268325,354081,0.001861
268325,354082,0.000702
268325,354786,0.001158
268325,355383,0.000702
268325,356341,0.000702
268325,356860,0.000702
268325,358171,0.011564
268325,358792,0.000009
268325,359662,0.011564
268325,360898,0.000702
268325,361625,0.000009
268325,362091,0.011564
268325,362999,0.000702
268325,363653,0.000702
268325,364328,0.000702
268325,364457,0.000702
268325,365775,0.000702
268325,367697,0.000009
268325,368841,0.000702
268844,001440,0.005939
268844,001742,0.005939
268844,001745,0.005939
268844,001828,0.001513
268844,003210,0.000947
268844,003392,0.005939
268844,004029,0.000899
268844,004093,0.000464
268844,004241,0.005939
268844,004517,0.001296
268844,004798,0.005939
268844,004799,0.005939
268844,005135,0.005939
268844,005525,0.005939
268844,005742,0.000814
268844,005914,0.005939
268844,007366,0.000056
268844,007824,0.005939
268844,007977,0.000069
268844,008199,0.000627
268844,008539,0.002301
268844,008806,0.005939
268844,008810,0.005939
268844,009828,0.005939
268844,009850,0.000015
268844,009902,0.005939
268844,010327,0.005939
268844,010860,0.000283
268844,011188,0.005939
268844,011554,0.000951
268844,012555,0.005939
268844,012612,0.005939
268844,012749,0.005939
268844,013353,0.005939
268844,013948,0.000284
268844,014391,0.000109
268844,015321,0.000926
268844,020739,0.000493
268844,023465,0.005939
268844,025588,0.005939
268844,026658,0.001004
268844,027141,0.002871
268844,030874,0.005939
268844,039049,0.005939
268844,060844,0.000107
268844,064577,0.000821
268844,064625,0.005939
