gvkey_i,gvkey_j,w_reg
025588,009691,0.010101
025588,010801,0.010101
025588,008001,0.010101
025588,001075,0.010101
025588,012555,0.010101
025588,008455,0.010101
025588,065298,0.010101
025588,116304,0.010101
025588,152430,0.010101
025588,004029,0.010101
025588,009902,0.010101
025588,011304,0.010101
025588,156656,0.010101
025588,146774,0.010101
025588,065095,0.010101
025588,012612,0.010101
025588,005914,0.010101
025588,163669,0.010101
025588,008264,0.010101
025588,065092,0.010101
025588,185429,0.010101
025588,012749,0.010101
025588,156819,0.010101
025588,007977,0.010101
025588,018293,0.010101
025588,040614,0.010101
025588,006338,0.010101
025588,004331,0.010101
025588,010860,0.010101
025588,127675,0.010101
025588,155277,0.010101
025588,144646,0.010101
025588,004241,0.010101
025588,008806,0.010101
025588,001745,0.010101
025588,007970,0.010101
025588,010327,0.010101
025588,114789,0.010101
025588,005742,0.010101
025588,014580,0.010101
025588,003439,0.010101
025588,135990,0.010101
025588,005870,0.010101
025588,008199,0.010101
026658,006932,0.010101
026658,007366,0.010101
026658,004798,0.010101
026658,156676,0.010101
026658,011188,0.010101
026658,003392,0.010101
026658,006867,0.010101
026658,011550,0.010101
026658,144580,0.010101
026658,004799,0.010101
026658,008099,0.010101
026658,001440,0.010101
026658,008810,0.010101
026658,007437,0.010101
026658,004517,0.010101
026658,008290,0.010101
026658,157373,0.010101
026658,012428,0.010101
026658,003413,0.010101
026658,011554,0.010101
026658,025588,0.010101
026658,004093,0.010101
026658,007365,0.010101
026658,007974,0.010101
026658,005135,0.010101
026658,066624,0.010101
026658,009828,0.010101
026658,007824,0.010101
026658,115687,0.010101
026658,010447,0.010101
026658,005525,0.010101
026658,006397,0.010101
026658,001995,0.010101
026658,009850,0.010101
026658,156818,0.010101
026658,010507,0.010101
026658,023465,0.010101
026658,146411,0.010101
026658,005526,0.010101
026658,013948,0.010101
026658,180942,0.010101
026658,163429,0.010101
026658,008113,0.010101
026658,043737,0.010101
026658,005385,0.010101
026658,020739,0.010101
026658,009846,0.010101
026658,156820,0.010101
026658,008809,0.010101
026658,160913,0.010101
026658,001742,0.010101
026658,003210,0.010101
026658,003897,0.010101
026658,008539,0.010101
026658,013353,0.010101
026658,009691,0.010101
026658,010801,0.010101
026658,008001,0.010101
026658,001075,0.010101
026658,012555,0.010101
026658,008455,0.010101
026658,065298,0.010101
026658,116304,0.010101
026658,152430,0.010101
026658,004029,0.010101
026658,009902,0.010101
026658,011304,0.010101
026658,156656,0.010101
026658,146774,0.010101
026658,065095,0.010101
026658,012612,0.010101
026658,005914,0.010101
026658,163669,0.010101
026658,008264,0.010101
026658,065092,0.010101
026658,185429,0.010101
026658,012749,0.010101
026658,156819,0.010101
026658,007977,0.010101
026658,018293,0.010101
026658,040614,0.010101
026658,006338,0.010101
026658,004331,0.010101
026658,010860,0.010101
026658,127675,0.010101
026658,155277,0.010101
026658,144646,0.010101
026658,004241,0.010101
026658,008806,0.010101
026658,001745,0.010101
026658,007970,0.010101
026658,010327,0.010101
026658,114789,0.010101
026658,005742,0.010101
026658,014580,0.010101
026658,003439,0.010101
026658,135990,0.010101
026658,005870,0.010101
026658,008199,0.010101
040614,006932,0.010101
040614,007366,0.010101
040614,004798,0.010101
040614,156676,0.010101
040614,011188,0.010101
040614,003392,0.010101
040614,006867,0.010101
040614,011550,0.010101
040614,144580,0.010101
040614,004799,0.010101
040614,008099,0.010101
040614,001440,0.010101
040614,008810,0.010101
040614,007437,0.010101
040614,004517,0.010101
040614,008290,0.010101
040614,157373,0.010101
040614,012428,0.010101
040614,003413,0.010101
040614,011554,0.010101
040614,025588,0.010101
040614,004093,0.010101
040614,007365,0.010101
040614,007974,0.010101
040614,005135,0.010101
040614,066624,0.010101
040614,009828,0.010101
040614,007824,0.010101
040614,115687,0.010101
040614,010447,0.010101
040614,005525,0.010101
040614,006397,0.010101
040614,001995,0.010101
040614,009850,0.010101
040614,156818,0.010101
040614,010507,0.010101
040614,023465,0.010101
040614,146411,0.010101
040614,005526,0.010101
040614,013948,0.010101
040614,180942,0.010101
040614,163429,0.010101
040614,008113,0.010101
040614,043737,0.010101
040614,005385,0.010101
040614,020739,0.010101
040614,026658,0.010101
040614,009846,0.010101
040614,156820,0.010101
040614,008809,0.010101
040614,160913,0.010101
040614,001742,0.010101
040614,003210,0.010101
040614,003897,0.010101
040614,008539,0.010101
040614,013353,0.010101
040614,009691,0.010101
040614,010801,0.010101
040614,008001,0.010101
040614,001075,0.010101
040614,012555,0.010101
040614,008455,0.010101
040614,065298,0.010101
040614,116304,0.010101
040614,152430,0.010101
040614,004029,0.010101
040614,009902,0.010101
040614,011304,0.010101
040614,156656,0.010101
040614,146774,0.010101
040614,065095,0.010101
040614,012612,0.010101
040614,005914,0.010101
040614,163669,0.010101
040614,008264,0.010101
040614,065092,0.010101
040614,185429,0.010101
040614,012749,0.010101
040614,156819,0.010101
040614,007977,0.010101
040614,018293,0.010101
040614,006338,0.010101
040614,004331,0.010101
040614,010860,0.010101
040614,127675,0.010101
040614,155277,0.010101
040614,144646,0.010101
040614,004241,0.010101
040614,008806,0.010101
040614,001745,0.010101
040614,007970,0.010101
040614,010327,0.010101
040614,114789,0.010101
040614,005742,0.010101
040614,014580,0.010101
040614,003439,0.010101
040614,135990,0.010101
040614,005870,0.010101
040614,008199,0.010101
043737,006932,0.010101
043737,007366,0.010101
043737,004798,0.010101
043737,156676,0.010101
043737,011188,0.010101
043737,003392,0.010101
043737,006867,0.010101
043737,011550,0.010101
043737,144580,0.010101
043737,004799,0.010101
043737,008099,0.010101
043737,001440,0.010101
043737,008810,0.010101
043737,007437,0.010101
043737,004517,0.010101
043737,008290,0.010101
043737,157373,0.010101
043737,012428,0.010101
043737,003413,0.010101
043737,011554,0.010101
043737,025588,0.010101
043737,004093,0.010101
043737,007365,0.010101
043737,007974,0.010101
043737,005135,0.010101
043737,066624,0.010101
043737,009828,0.010101
043737,007824,0.010101
043737,115687,0.010101
043737,010447,0.010101
043737,005525,0.010101
043737,006397,0.010101
043737,001995,0.010101
043737,009850,0.010101
043737,156818,0.010101
043737,010507,0.010101
043737,023465,0.010101
043737,146411,0.010101
043737,005526,0.010101
043737,013948,0.010101
043737,180942,0.010101
043737,163429,0.010101
043737,008113,0.010101
043737,005385,0.010101
043737,020739,0.010101
043737,026658,0.010101
043737,009846,0.010101
043737,156820,0.010101
043737,008809,0.010101
043737,160913,0.010101
043737,001742,0.010101
043737,003210,0.010101
043737,003897,0.010101
043737,008539,0.010101
043737,013353,0.010101
043737,009691,0.010101
043737,010801,0.010101
043737,008001,0.010101
043737,001075,0.010101
043737,012555,0.010101
043737,008455,0.010101
043737,065298,0.010101
043737,116304,0.010101
043737,152430,0.010101
043737,004029,0.010101
043737,009902,0.010101
043737,011304,0.010101
043737,156656,0.010101
043737,146774,0.010101
043737,065095,0.010101
043737,012612,0.010101
043737,005914,0.010101
043737,163669,0.010101
043737,008264,0.010101
043737,065092,0.010101
043737,185429,0.010101
043737,012749,0.010101
043737,156819,0.010101
043737,007977,0.010101
043737,018293,0.010101
043737,040614,0.010101
043737,006338,0.010101
043737,004331,0.010101
043737,010860,0.010101
043737,127675,0.010101
043737,155277,0.010101
043737,144646,0.010101
043737,004241,0.010101
043737,008806,0.010101
043737,001745,0.010101
043737,007970,0.010101
043737,010327,0.010101
043737,114789,0.010101
043737,005742,0.010101
043737,014580,0.010101
043737,003439,0.010101
043737,135990,0.010101
043737,005870,0.010101
043737,008199,0.010101
065092,006932,0.010101
065092,007366,0.010101
065092,004798,0.010101
065092,156676,0.010101
065092,011188,0.010101
065092,003392,0.010101
065092,006867,0.010101
065092,011550,0.010101
065092,144580,0.010101
065092,004799,0.010101
065092,008099,0.010101
065092,001440,0.010101
065092,008810,0.010101
065092,007437,0.010101
065092,004517,0.010101
065092,008290,0.010101
065092,157373,0.010101
065092,012428,0.010101
065092,003413,0.010101
065092,011554,0.010101
065092,025588,0.010101
065092,004093,0.010101
065092,007365,0.010101
065092,007974,0.010101
065092,005135,0.010101
065092,066624,0.010101
065092,009828,0.010101
065092,007824,0.010101
065092,115687,0.010101
065092,010447,0.010101
065092,005525,0.010101
065092,006397,0.010101
065092,001995,0.010101
065092,009850,0.010101
065092,156818,0.010101
065092,010507,0.010101
065092,023465,0.010101
065092,146411,0.010101
065092,005526,0.010101
065092,013948,0.010101
065092,180942,0.010101
065092,163429,0.010101
065092,008113,0.010101
065092,043737,0.010101
065092,005385,0.010101
065092,020739,0.010101
065092,026658,0.010101
065092,009846,0.010101
065092,156820,0.010101
065092,008809,0.010101
065092,160913,0.010101
065092,001742,0.010101
065092,003210,0.010101
065092,003897,0.010101
065092,008539,0.010101
065092,013353,0.010101
065092,009691,0.010101
065092,010801,0.010101
065092,008001,0.010101
065092,001075,0.010101
065092,012555,0.010101
065092,008455,0.010101
065092,065298,0.010101
065092,116304,0.010101
065092,152430,0.010101
065092,004029,0.010101
065092,009902,0.010101
065092,011304,0.010101
065092,156656,0.010101
065092,146774,0.010101
065092,065095,0.010101
065092,012612,0.010101
065092,005914,0.010101
065092,163669,0.010101
065092,008264,0.010101
065092,185429,0.010101
065092,012749,0.010101
065092,156819,0.010101
065092,007977,0.010101
065092,018293,0.010101
065092,040614,0.010101
065092,006338,0.010101
065092,004331,0.010101
065092,010860,0.010101
065092,127675,0.010101
065092,155277,0.010101
065092,144646,0.010101
065092,004241,0.010101
065092,008806,0.010101
065092,001745,0.010101
065092,007970,0.010101
065092,010327,0.010101
065092,114789,0.010101
065092,005742,0.010101
065092,014580,0.010101
065092,003439,0.010101
065092,135990,0.010101
065092,005870,0.010101
065092,008199,0.010101
065095,006932,0.010101
065095,007366,0.010101
065095,004798,0.010101
065095,156676,0.010101
065095,011188,0.010101
065095,003392,0.010101
065095,006867,0.010101
065095,011550,0.010101
065095,144580,0.010101
065095,004799,0.010101
065095,008099,0.010101
065095,001440,0.010101
065095,008810,0.010101
065095,007437,0.010101
065095,004517,0.010101
065095,008290,0.010101
065095,157373,0.010101
065095,012428,0.010101
065095,003413,0.010101
065095,011554,0.010101
065095,025588,0.010101
065095,004093,0.010101
065095,007365,0.010101
065095,007974,0.010101
065095,005135,0.010101
065095,066624,0.010101
065095,009828,0.010101
065095,007824,0.010101
065095,115687,0.010101
065095,010447,0.010101
065095,005525,0.010101
065095,006397,0.010101
065095,001995,0.010101
065095,009850,0.010101
065095,156818,0.010101
065095,010507,0.010101
065095,023465,0.010101
065095,146411,0.010101
065095,005526,0.010101
065095,013948,0.010101
065095,180942,0.010101
065095,163429,0.010101
065095,008113,0.010101
065095,043737,0.010101
065095,005385,0.010101
065095,020739,0.010101
065095,026658,0.010101
065095,009846,0.010101
065095,156820,0.010101
065095,008809,0.010101
065095,160913,0.010101
065095,001742,0.010101
065095,003210,0.010101
065095,003897,0.010101
065095,008539,0.010101
065095,013353,0.010101
065095,009691,0.010101
065095,010801,0.010101
065095,008001,0.010101
065095,001075,0.010101
065095,012555,0.010101
065095,008455,0.010101
065095,065298,0.010101
065095,116304,0.010101
065095,152430,0.010101
065095,004029,0.010101
065095,009902,0.010101
065095,011304,0.010101
065095,156656,0.010101
065095,146774,0.010101
065095,012612,0.010101
065095,005914,0.010101
065095,163669,0.010101
065095,008264,0.010101
065095,065092,0.010101
065095,185429,0.010101
065095,012749,0.010101
065095,156819,0.010101
065095,007977,0.010101
065095,018293,0.010101
065095,040614,0.010101
065095,006338,0.010101
065095,004331,0.010101
065095,010860,0.010101
065095,127675,0.010101
065095,155277,0.010101
065095,144646,0.010101
065095,004241,0.010101
065095,008806,0.010101
065095,001745,0.010101
065095,007970,0.010101
065095,010327,0.010101
065095,114789,0.010101
065095,005742,0.010101
065095,014580,0.010101
065095,003439,0.010101
065095,135990,0.010101
065095,005870,0.010101
065095,008199,0.010101
065298,006932,0.010101
065298,007366,0.010101
065298,004798,0.010101
065298,156676,0.010101
065298,011188,0.010101
065298,003392,0.010101
065298,006867,0.010101
065298,011550,0.010101
065298,144580,0.010101
065298,004799,0.010101
065298,008099,0.010101
065298,001440,0.010101
065298,008810,0.010101
065298,007437,0.010101
065298,004517,0.010101
065298,008290,0.010101
065298,157373,0.010101
065298,012428,0.010101
065298,003413,0.010101
065298,011554,0.010101
065298,025588,0.010101
065298,004093,0.010101
065298,007365,0.010101
065298,007974,0.010101
065298,005135,0.010101
065298,066624,0.010101
065298,009828,0.010101
065298,007824,0.010101
065298,115687,0.010101
065298,010447,0.010101
065298,005525,0.010101
065298,006397,0.010101
065298,001995,0.010101
065298,009850,0.010101
065298,156818,0.010101
065298,010507,0.010101
065298,023465,0.010101
065298,146411,0.010101
065298,005526,0.010101
065298,013948,0.010101
065298,180942,0.010101
065298,163429,0.010101
065298,008113,0.010101
065298,043737,0.010101
065298,005385,0.010101
065298,020739,0.010101
065298,026658,0.010101
065298,009846,0.010101
065298,156820,0.010101
065298,008809,0.010101
065298,160913,0.010101
065298,001742,0.010101
065298,003210,0.010101
065298,003897,0.010101
065298,008539,0.010101
065298,013353,0.010101
065298,009691,0.010101
065298,010801,0.010101
065298,008001,0.010101
065298,001075,0.010101
065298,012555,0.010101
065298,008455,0.010101
065298,116304,0.010101
065298,152430,0.010101
065298,004029,0.010101
065298,009902,0.010101
065298,011304,0.010101
065298,156656,0.010101
065298,146774,0.010101
065298,065095,0.010101
065298,012612,0.010101
065298,005914,0.010101
065298,163669,0.010101
065298,008264,0.010101
065298,065092,0.010101
065298,185429,0.010101
065298,012749,0.010101
065298,156819,0.010101
065298,007977,0.010101
065298,018293,0.010101
065298,040614,0.010101
065298,006338,0.010101
065298,004331,0.010101
065298,010860,0.010101
065298,127675,0.010101
065298,155277,0.010101
065298,144646,0.010101
065298,004241,0.010101
065298,008806,0.010101
065298,001745,0.010101
065298,007970,0.010101
065298,010327,0.010101
065298,114789,0.010101
065298,005742,0.010101
065298,014580,0.010101
065298,003439,0.010101
065298,135990,0.010101
065298,005870,0.010101
065298,008199,0.010101
066624,006932,0.010101
066624,007366,0.010101
066624,004798,0.010101
066624,156676,0.010101
066624,011188,0.010101
066624,003392,0.010101
066624,006867,0.010101
066624,011550,0.010101
066624,144580,0.010101
066624,004799,0.010101
066624,008099,0.010101
066624,001440,0.010101
066624,008810,0.010101
066624,007437,0.010101
066624,004517,0.010101
066624,008290,0.010101
066624,157373,0.010101
066624,012428,0.010101
066624,003413,0.010101
066624,011554,0.010101
066624,025588,0.010101
066624,004093,0.010101
066624,007365,0.010101
066624,007974,0.010101
066624,005135,0.010101
066624,009828,0.010101
066624,007824,0.010101
066624,115687,0.010101
066624,010447,0.010101
066624,005525,0.010101
066624,006397,0.010101
066624,001995,0.010101
066624,009850,0.010101
066624,156818,0.010101
066624,010507,0.010101
066624,023465,0.010101
066624,146411,0.010101
066624,005526,0.010101
066624,013948,0.010101
066624,180942,0.010101
066624,163429,0.010101
066624,008113,0.010101
066624,043737,0.010101
066624,005385,0.010101
066624,020739,0.010101
066624,026658,0.010101
066624,009846,0.010101
066624,156820,0.010101
066624,008809,0.010101
066624,160913,0.010101
066624,001742,0.010101
066624,003210,0.010101
066624,003897,0.010101
066624,008539,0.010101
066624,013353,0.010101
066624,009691,0.010101
066624,010801,0.010101
066624,008001,0.010101
066624,001075,0.010101
066624,012555,0.010101
066624,008455,0.010101
066624,065298,0.010101
066624,116304,0.010101
066624,152430,0.010101
066624,004029,0.010101
066624,009902,0.010101
066624,011304,0.010101
066624,156656,0.010101
066624,146774,0.010101
066624,065095,0.010101
066624,012612,0.010101
066624,005914,0.010101
066624,163669,0.010101
066624,008264,0.010101
066624,065092,0.010101
066624,185429,0.010101
066624,012749,0.010101
066624,156819,0.010101
066624,007977,0.010101
066624,018293,0.010101
066624,040614,0.010101
066624,006338,0.010101
066624,004331,0.010101
066624,010860,0.010101
066624,127675,0.010101
066624,155277,0.010101
066624,144646,0.010101
066624,004241,0.010101
066624,008806,0.010101
066624,001745,0.010101
066624,007970,0.010101
066624,010327,0.010101
066624,114789,0.010101
066624,005742,0.010101
066624,014580,0.010101
066624,003439,0.010101
066624,135990,0.010101
066624,005870,0.010101
066624,008199,0.010101
114789,006932,0.010101
114789,007366,0.010101
114789,004798,0.010101
114789,156676,0.010101
114789,011188,0.010101
114789,003392,0.010101
114789,006867,0.010101
114789,011550,0.010101
114789,144580,0.010101
114789,004799,0.010101
114789,008099,0.010101
114789,001440,0.010101
114789,008810,0.010101
114789,007437,0.010101
114789,004517,0.010101
114789,008290,0.010101
114789,157373,0.010101
114789,012428,0.010101
114789,003413,0.010101
114789,011554,0.010101
114789,025588,0.010101
114789,004093,0.010101
114789,007365,0.010101
114789,007974,0.010101
114789,005135,0.010101
114789,066624,0.010101
114789,009828,0.010101
114789,007824,0.010101
114789,115687,0.010101
114789,010447,0.010101
114789,005525,0.010101
114789,006397,0.010101
114789,001995,0.010101
114789,009850,0.010101
114789,156818,0.010101
114789,010507,0.010101
114789,023465,0.010101
114789,146411,0.010101
114789,005526,0.010101
114789,013948,0.010101
114789,180942,0.010101
114789,163429,0.010101
114789,008113,0.010101
114789,043737,0.010101
114789,005385,0.010101
114789,020739,0.010101
114789,026658,0.010101
114789,009846,0.010101
114789,156820,0.010101
114789,008809,0.010101
114789,160913,0.010101
114789,001742,0.010101
114789,003210,0.010101
114789,003897,0.010101
114789,008539,0.010101
114789,013353,0.010101
114789,009691,0.010101
114789,010801,0.010101
114789,008001,0.010101
114789,001075,0.010101
114789,012555,0.010101
114789,008455,0.010101
114789,065298,0.010101
114789,116304,0.010101
114789,152430,0.010101
114789,004029,0.010101
114789,009902,0.010101
114789,011304,0.010101
114789,156656,0.010101
114789,146774,0.010101
114789,065095,0.010101
114789,012612,0.010101
114789,005914,0.010101
114789,163669,0.010101
114789,008264,0.010101
114789,065092,0.010101
114789,185429,0.010101
114789,012749,0.010101
114789,156819,0.010101
114789,007977,0.010101
114789,018293,0.010101
114789,040614,0.010101
114789,006338,0.010101
114789,004331,0.010101
114789,010860,0.010101
114789,127675,0.010101
114789,155277,0.010101
114789,144646,0.010101
114789,004241,0.010101
114789,008806,0.010101
114789,001745,0.010101
114789,007970,0.010101
114789,010327,0.010101
114789,005742,0.010101
114789,014580,0.010101
114789,003439,0.010101
114789,135990,0.010101
114789,005870,0.010101
114789,008199,0.010101
115687,006932,0.010101
115687,007366,0.010101
115687,004798,0.010101
115687,156676,0.010101
115687,011188,0.010101
115687,003392,0.010101
115687,006867,0.010101
115687,011550,0.010101
115687,144580,0.010101
115687,004799,0.010101
115687,008099,0.010101
115687,001440,0.010101
115687,008810,0.010101
115687,007437,0.010101
115687,004517,0.010101
115687,008290,0.010101
115687,157373,0.010101
115687,012428,0.010101
115687,003413,0.010101
115687,011554,0.010101
115687,025588,0.010101
115687,004093,0.010101
115687,007365,0.010101
115687,007974,0.010101
115687,005135,0.010101
115687,066624,0.010101
115687,009828,0.010101
115687,007824,0.010101
115687,010447,0.010101
115687,005525,0.010101
115687,006397,0.010101
115687,001995,0.010101
115687,009850,0.010101
115687,156818,0.010101
115687,010507,0.010101
115687,023465,0.010101
115687,146411,0.010101
115687,005526,0.010101
115687,013948,0.010101
115687,180942,0.010101
115687,163429,0.010101
115687,008113,0.010101
115687,043737,0.010101
115687,005385,0.010101
115687,020739,0.010101
115687,026658,0.010101
115687,009846,0.010101
115687,156820,0.010101
115687,008809,0.010101
115687,160913,0.010101
115687,001742,0.010101
115687,003210,0.010101
115687,003897,0.010101
115687,008539,0.010101
115687,013353,0.010101
115687,009691,0.010101
115687,010801,0.010101
115687,008001,0.010101
115687,001075,0.010101
115687,012555,0.010101
115687,008455,0.010101
115687,065298,0.010101
115687,116304,0.010101
115687,152430,0.010101
115687,004029,0.010101
115687,009902,0.010101
115687,011304,0.010101
115687,156656,0.010101
115687,146774,0.010101
115687,065095,0.010101
115687,012612,0.010101
115687,005914,0.010101
115687,163669,0.010101
115687,008264,0.010101
115687,065092,0.010101
115687,185429,0.010101
115687,012749,0.010101
115687,156819,0.010101
115687,007977,0.010101
115687,018293,0.010101
115687,040614,0.010101
115687,006338,0.010101
115687,004331,0.010101
115687,010860,0.010101
115687,127675,0.010101
115687,155277,0.010101
115687,144646,0.010101
115687,004241,0.010101
115687,008806,0.010101
115687,001745,0.010101
115687,007970,0.010101
115687,010327,0.010101
115687,114789,0.010101
115687,005742,0.010101
115687,014580,0.010101
115687,003439,0.010101
115687,135990,0.010101
115687,005870,0.010101
115687,008199,0.010101
116304,006932,0.010101
116304,007366,0.010101
116304,004798,0.010101
116304,156676,0.010101
116304,011188,0.010101
116304,003392,0.010101
116304,006867,0.010101
116304,011550,0.010101
116304,144580,0.010101
116304,004799,0.010101
116304,008099,0.010101
116304,001440,0.010101
116304,008810,0.010101
116304,007437,0.010101
116304,004517,0.010101
116304,008290,0.010101
116304,157373,0.010101
116304,012428,0.010101
116304,003413,0.010101
116304,011554,0.010101
116304,025588,0.010101
116304,004093,0.010101
116304,007365,0.010101
116304,007974,0.010101
116304,005135,0.010101
116304,066624,0.010101
116304,009828,0.010101
116304,007824,0.010101
116304,115687,0.010101
116304,010447,0.010101
116304,005525,0.010101
116304,006397,0.010101
116304,001995,0.010101
116304,009850,0.010101
116304,156818,0.010101
116304,010507,0.010101
116304,023465,0.010101
116304,146411,0.010101
116304,005526,0.010101
116304,013948,0.010101
116304,180942,0.010101
116304,163429,0.010101
116304,008113,0.010101
116304,043737,0.010101
116304,005385,0.010101
116304,020739,0.010101
116304,026658,0.010101
116304,009846,0.010101
116304,156820,0.010101
116304,008809,0.010101
116304,160913,0.010101
116304,001742,0.010101
116304,003210,0.010101
116304,003897,0.010101
116304,008539,0.010101
116304,013353,0.010101
116304,009691,0.010101
116304,010801,0.010101
116304,008001,0.010101
116304,001075,0.010101
116304,012555,0.010101
116304,008455,0.010101
116304,065298,0.010101
116304,152430,0.010101
116304,004029,0.010101
116304,009902,0.010101
116304,011304,0.010101
116304,156656,0.010101
116304,146774,0.010101
116304,065095,0.010101
116304,012612,0.010101
116304,005914,0.010101
116304,163669,0.010101
116304,008264,0.010101
116304,065092,0.010101
116304,185429,0.010101
116304,012749,0.010101
116304,156819,0.010101
116304,007977,0.010101
116304,018293,0.010101
116304,040614,0.010101
116304,006338,0.010101
116304,004331,0.010101
116304,010860,0.010101
116304,127675,0.010101
116304,155277,0.010101
116304,144646,0.010101
116304,004241,0.010101
116304,008806,0.010101
116304,001745,0.010101
116304,007970,0.010101
116304,010327,0.010101
116304,114789,0.010101
116304,005742,0.010101
116304,014580,0.010101
116304,003439,0.010101
116304,135990,0.010101
116304,005870,0.010101
116304,008199,0.010101
127675,006932,0.010101
127675,007366,0.010101
127675,004798,0.010101
127675,156676,0.010101
127675,011188,0.010101
127675,003392,0.010101
127675,006867,0.010101
127675,011550,0.010101
127675,144580,0.010101
127675,004799,0.010101
127675,008099,0.010101
127675,001440,0.010101
127675,008810,0.010101
127675,007437,0.010101
127675,004517,0.010101
127675,008290,0.010101
127675,157373,0.010101
127675,012428,0.010101
127675,003413,0.010101
127675,011554,0.010101
127675,025588,0.010101
127675,004093,0.010101
127675,007365,0.010101
127675,007974,0.010101
127675,005135,0.010101
127675,066624,0.010101
127675,009828,0.010101
127675,007824,0.010101
127675,115687,0.010101
127675,010447,0.010101
127675,005525,0.010101
127675,006397,0.010101
127675,001995,0.010101
127675,009850,0.010101
127675,156818,0.010101
127675,010507,0.010101
127675,023465,0.010101
127675,146411,0.010101
127675,005526,0.010101
127675,013948,0.010101
127675,180942,0.010101
127675,163429,0.010101
127675,008113,0.010101
127675,043737,0.010101
127675,005385,0.010101
127675,020739,0.010101
127675,026658,0.010101
127675,009846,0.010101
127675,156820,0.010101
127675,008809,0.010101
127675,160913,0.010101
127675,001742,0.010101
127675,003210,0.010101
127675,003897,0.010101
127675,008539,0.010101
127675,013353,0.010101
127675,009691,0.010101
127675,010801,0.010101
127675,008001,0.010101
127675,001075,0.010101
127675,012555,0.010101
127675,008455,0.010101
127675,065298,0.010101
127675,116304,0.010101
127675,152430,0.010101
127675,004029,0.010101
127675,009902,0.010101
127675,011304,0.010101
127675,156656,0.010101
127675,146774,0.010101
127675,065095,0.010101
127675,012612,0.010101
127675,005914,0.010101
127675,163669,0.010101
127675,008264,0.010101
127675,065092,0.010101
127675,185429,0.010101
127675,012749,0.010101
127675,156819,0.010101
127675,007977,0.010101
127675,018293,0.010101
127675,040614,0.010101
127675,006338,0.010101
127675,004331,0.010101
127675,010860,0.010101
127675,155277,0.010101
127675,144646,0.010101
127675,004241,0.010101
127675,008806,0.010101
127675,001745,0.010101
127675,007970,0.010101
127675,010327,0.010101
127675,114789,0.010101
127675,005742,0.010101
127675,014580,0.010101
127675,003439,0.010101
127675,135990,0.010101
127675,005870,0.010101
127675,008199,0.010101
135990,006932,0.010101
135990,007366,0.010101
135990,004798,0.010101
135990,156676,0.010101
135990,011188,0.010101
135990,003392,0.010101
135990,006867,0.010101
135990,011550,0.010101
135990,144580,0.010101
135990,004799,0.010101
135990,008099,0.010101
135990,001440,0.010101
135990,008810,0.010101
135990,007437,0.010101
135990,004517,0.010101
135990,008290,0.010101
135990,157373,0.010101
135990,012428,0.010101
135990,003413,0.010101
135990,011554,0.010101
135990,025588,0.010101
135990,004093,0.010101
135990,007365,0.010101
135990,007974,0.010101
135990,005135,0.010101
135990,066624,0.010101
135990,009828,0.010101
135990,007824,0.010101
135990,115687,0.010101
135990,010447,0.010101
135990,005525,0.010101
135990,006397,0.010101
135990,001995,0.010101
135990,009850,0.010101
135990,156818,0.010101
135990,010507,0.010101
135990,023465,0.010101
135990,146411,0.010101
135990,005526,0.010101
135990,013948,0.010101
135990,180942,0.010101
135990,163429,0.010101
135990,008113,0.010101
135990,043737,0.010101
135990,005385,0.010101
135990,020739,0.010101
135990,026658,0.010101
135990,009846,0.010101
135990,156820,0.010101
135990,008809,0.010101
135990,160913,0.010101
135990,001742,0.010101
135990,003210,0.010101
135990,003897,0.010101
135990,008539,0.010101
135990,013353,0.010101
135990,009691,0.010101
135990,010801,0.010101
135990,008001,0.010101
135990,001075,0.010101
135990,012555,0.010101
135990,008455,0.010101
135990,065298,0.010101
135990,116304,0.010101
135990,152430,0.010101
135990,004029,0.010101
135990,009902,0.010101
135990,011304,0.010101
135990,156656,0.010101
135990,146774,0.010101
135990,065095,0.010101
135990,012612,0.010101
135990,005914,0.010101
135990,163669,0.010101
135990,008264,0.010101
135990,065092,0.010101
135990,185429,0.010101
135990,012749,0.010101
135990,156819,0.010101
135990,007977,0.010101
135990,018293,0.010101
135990,040614,0.010101
135990,006338,0.010101
135990,004331,0.010101
135990,010860,0.010101
135990,127675,0.010101
135990,155277,0.010101
135990,144646,0.010101
135990,004241,0.010101
135990,008806,0.010101
135990,001745,0.010101
135990,007970,0.010101
135990,010327,0.010101
135990,114789,0.010101
135990,005742,0.010101
135990,014580,0.010101
135990,003439,0.010101
135990,005870,0.010101
135990,008199,0.010101
144580,006932,0.010101
144580,007366,0.010101
144580,004798,0.010101
144580,156676,0.010101
144580,011188,0.010101
144580,003392,0.010101
144580,006867,0.010101
144580,011550,0.010101
144580,004799,0.010101
144580,008099,0.010101
144580,001440,0.010101
144580,008810,0.010101
144580,007437,0.010101
144580,004517,0.010101
144580,008290,0.010101
144580,157373,0.010101
144580,012428,0.010101
144580,003413,0.010101
144580,011554,0.010101
144580,025588,0.010101
144580,004093,0.010101
144580,007365,0.010101
144580,007974,0.010101
144580,005135,0.010101
144580,066624,0.010101
144580,009828,0.010101
144580,007824,0.010101
144580,115687,0.010101
144580,010447,0.010101
144580,005525,0.010101
144580,006397,0.010101
144580,001995,0.010101
144580,009850,0.010101
144580,156818,0.010101
144580,010507,0.010101
144580,023465,0.010101
144580,146411,0.010101
144580,005526,0.010101
144580,013948,0.010101
